materialId,lotId,categoryId,subCategoryId,description,imageRefs,approxWeightKg,unit,quantity,condition,sourceType,estimatedValueInr,classificationSource,createdAt
MAT_000136,LOT_00078,lcd_panel,lcd_monitor_panel,,synthetic://images/lcd_monitor_panel/bb91d05f8533.jpg,7.99,kg,2,broken,street_pickup,183.06,collector,2026-04-06T15:54:00.000Z
MAT_000137,LOT_00079,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/8c05a66f8e65.jpg,5.88,kg,11,broken,shop,594.89,collector,2026-08-27T16:14:00.000Z
MAT_000138,LOT_00080,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/b51b240a1b43.jpg,0.32,kg,9,intact,shop,514.22,collector,2025-11-05T17:03:00.000Z
MAT_000139,LOT_00081,battery,battery_button_cell,,synthetic://images/battery_button_cell/c3ee43695bae.jpg,1.89,kg,1,intact,street_pickup,172.51,collector,2026-04-02T19:16:00.000Z
MAT_000140,LOT_00081,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/ee8875c2dc73.jpg,4.22,kg,10,intact,household,190.24,collector,2026-04-02T19:16:00.000Z
MAT_000141,LOT_00081,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/1c10090b085c.jpg,22.16,kg,1,intact,shop,4379.7,collector,2026-04-02T19:16:00.000Z
MAT_000142,LOT_00081,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/6150b1dfab41.jpg,3.23,kg,8,intact,shop,718,collector,2026-04-02T19:16:00.000Z
MAT_000143,LOT_00082,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/51747f4c0b79.jpg,0.91,kg,1,partially_dismantled,aggregator,307.94,collector,2025-12-14T17:12:00.000Z
MAT_000144,LOT_00082,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/a1cce91e7359.jpg,1.74,kg,4,burnt,aggregator,208.95,collector,2025-12-14T17:12:00.000Z
MAT_000145,LOT_00083,crt,crt_monitor,,synthetic://images/crt_monitor/bba8b7b86b4e.jpg,15.17,kg,1,partially_dismantled,aggregator,136.19,collector,2026-03-24T06:47:00.000Z
MAT_000146,LOT_00084,pcb,pcb_mobile,,synthetic://images/pcb_mobile/52c7c79014e2.jpg,0.04,kg,2,partially_dismantled,repair_shop,52.08,collector,2025-10-23T11:51:00.000Z
MAT_000147,LOT_00085,lcd_panel,lcd_monitor_panel,,synthetic://images/lcd_monitor_panel/df8ca85c3377.jpg,34.58,kg,8,partially_dismantled,repair_shop,865.24,collector,2026-02-07T16:26:00.000Z
MAT_000148,LOT_00085,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/b335e33984f1.jpg,0.17,kg,11,broken,aggregator,577.83,recycler_corrected,2026-02-07T16:26:00.000Z
MAT_000149,LOT_00086,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/b9effad2823f.jpg,31.91,kg,6,partially_dismantled,aggregator,3112.33,collector,2025-12-05T14:36:00.000Z
MAT_000150,LOT_00087,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/3c361cbc75d5.jpg,0.22,kg,10,broken,household,714.33,recycler_corrected,2026-07-15T14:58:00.000Z
MAT_000151,LOT_00087,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/85f0661aba49.jpg,1.34,kg,1,intact,shop,115.64,collector,2026-07-15T14:58:00.000Z
MAT_000152,LOT_00088,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/97235e31a25d.jpg,0.23,kg,9,partially_dismantled,shop,399.42,recycler_corrected,2025-12-18T07:41:00.000Z
MAT_000153,LOT_00088,pcb,pcb_mobile,,synthetic://images/pcb_mobile/189896ad2f29.jpg,0.28,kg,12,intact,shop,292.99,collector,2025-12-18T07:41:00.000Z
MAT_000154,LOT_00088,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/fb582eae0863.jpg,14.76,kg,1,intact,aggregator,495.35,collector,2025-12-18T07:41:00.000Z
MAT_000155,LOT_00089,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/163e8c100112.jpg,1.66,kg,3,wet,office,134.9,recycler_corrected,2026-02-16T15:25:00.000Z
MAT_000156,LOT_00089,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/a05e7fa87025.jpg,4.91,kg,4,partially_dismantled,household,769.46,recycler_corrected,2026-02-16T15:25:00.000Z
MAT_000157,LOT_00090,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/ed3e9c7576c3.jpg,18.47,kg,3,intact,household,1657.68,recycler_corrected,2026-07-07T14:33:00.000Z
MAT_000158,LOT_00091,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/0166aa6ef883.jpg,0.71,kg,2,intact,repair_shop,150.05,collector,2026-02-06T19:15:00.000Z
MAT_000159,LOT_00092,cable,cable_data_thin,,synthetic://images/cable_data_thin/8ab66ac7da46.jpg,7.98,kg,1,partially_dismantled,office,984.7,collector,2026-07-28T07:51:00.000Z
MAT_000160,LOT_00093,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/df77b1eab22f.jpg,13.27,kg,1,broken,aggregator,421.33,collector,2025-09-28T06:04:00.000Z
MAT_000161,LOT_00093,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/c50c4b9ebd93.jpg,20.76,kg,1,broken,office,659.14,collector,2025-09-28T06:04:00.000Z
MAT_000162,LOT_00093,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/1169b94de1ee.jpg,5.25,kg,1,intact,office,130.04,collector,2025-09-28T06:04:00.000Z
MAT_000163,LOT_00094,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/827e1d14978f.jpg,12.43,kg,1,intact,shop,434.55,collector,2026-07-28T10:45:00.000Z
MAT_000164,LOT_00094,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/a21a952f0434.jpg,1.77,kg,4,intact,repair_shop,126.67,collector,2026-07-28T10:45:00.000Z
MAT_000165,LOT_00095,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/9a0f968394b6.jpg,0.26,kg,8,intact,street_pickup,344.31,collector,2026-07-21T10:59:00.000Z
MAT_000166,LOT_00095,cable,cable_aluminium,,synthetic://images/cable_aluminium/e71276588bb8.jpg,5.99,kg,1,partially_dismantled,office,746,collector,2026-07-21T10:59:00.000Z
MAT_000167,LOT_00095,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/a09ab4cb4589.jpg,14.99,kg,8,intact,office,1676.33,collector,2026-07-21T10:59:00.000Z
MAT_000168,LOT_00096,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/83937ad62b2d.jpg,0.21,kg,11,intact,aggregator,879.87,collector,2026-04-25T15:32:00.000Z
MAT_000169,LOT_00097,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/8c7a48ce17d4.jpg,47.41,kg,6,intact,aggregator,3992.4,collector,2026-04-13T17:30:00.000Z
MAT_000170,LOT_00097,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/721ea3568ca9.jpg,22.69,kg,1,intact,street_pickup,4484.45,collector,2026-04-13T17:30:00.000Z
MAT_000171,LOT_00097,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/81b87cef215c.jpg,15.64,kg,12,broken,aggregator,1722.76,collector,2026-04-13T17:30:00.000Z
MAT_000172,LOT_00098,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/d5e5eb407329.jpg,0.22,kg,9,broken,household,751.1,collector,2026-01-15T06:19:00.000Z
MAT_000173,LOT_00098,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/f1aadd7e08b0.jpg,26.75,kg,9,partially_dismantled,repair_shop,4419.57,collector,2026-01-15T06:19:00.000Z
MAT_000174,LOT_00098,cable,cable_copper_house,,synthetic://images/cable_copper_house/4b18bfb2a60e.jpg,25.15,kg,1,intact,street_pickup,10444.54,collector,2026-01-15T06:19:00.000Z
MAT_000175,LOT_00099,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/6371ef9089b2.jpg,3.95,kg,10,partially_dismantled,aggregator,898.93,collector,2026-05-27T10:03:00.000Z
MAT_000176,LOT_00099,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/c466ff5d3627.jpg,2.72,kg,4,intact,household,887.81,recycler_corrected,2026-05-27T10:03:00.000Z
MAT_000177,LOT_00100,cable,cable_copper_house,,synthetic://images/cable_copper_house/9c8f266a65df.jpg,6.87,kg,1,intact,office,2632.86,collector,2026-08-31T12:55:00.000Z
MAT_000178,LOT_00100,cable,cable_aluminium,,synthetic://images/cable_aluminium/11671659f785.jpg,13.78,kg,1,partially_dismantled,repair_shop,1670.88,collector,2026-08-31T12:55:00.000Z
MAT_000179,LOT_00101,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/cfc471e621bb.jpg,15.32,kg,12,partially_dismantled,repair_shop,2345.66,collector,2025-09-29T16:59:00.000Z
MAT_000180,LOT_00101,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/47eb9df9692f.jpg,17.92,kg,1,wet,shop,144.26,collector,2025-09-29T16:59:00.000Z
MAT_000181,LOT_00101,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/ab752fa25619.jpg,15.04,kg,1,partially_dismantled,household,417.07,collector,2025-09-29T16:59:00.000Z
MAT_000182,LOT_00101,cable,cable_data_thin,,synthetic://images/cable_data_thin/a5efdee23048.jpg,20.59,kg,1,broken,household,2447.14,collector,2025-09-29T16:59:00.000Z
MAT_000183,LOT_00102,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/c611a6703c94.jpg,0.13,kg,5,broken,aggregator,426.87,collector,2025-10-14T13:20:00.000Z
MAT_000184,LOT_00102,cable,cable_data_thin,,synthetic://images/cable_data_thin/753a9783bfaa.jpg,3.47,kg,1,intact,street_pickup,449.16,collector,2025-10-14T13:20:00.000Z
MAT_000185,LOT_00103,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/82df8c96ddda.jpg,0.81,kg,2,partially_dismantled,shop,82.9,collector,2026-05-17T15:18:00.000Z
MAT_000186,LOT_00103,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/965e67280896.jpg,3.37,kg,2,partially_dismantled,repair_shop,473.77,collector,2026-05-17T15:18:00.000Z
MAT_000187,LOT_00103,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/984568816746.jpg,1.9,kg,3,broken,office,151.86,collector,2026-05-17T15:18:00.000Z
MAT_000188,LOT_00104,crt,crt_tv,,synthetic://images/crt_tv/269fa53ab93d.jpg,97.79,kg,5,broken,office,514.56,collector,2026-07-08T16:51:00.000Z
MAT_000189,LOT_00105,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/7ab7c1bb9518.jpg,4.79,kg,12,intact,household,1119.04,collector,2026-02-16T18:08:00.000Z
MAT_000190,LOT_00105,cable,cable_aluminium,,synthetic://images/cable_aluminium/260fa9ca3138.jpg,41.65,kg,1,partially_dismantled,aggregator,6742.68,collector,2026-02-16T18:08:00.000Z
MAT_000191,LOT_00106,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/19548278ced5.jpg,9.93,kg,7,intact,repair_shop,1334.39,collector,2026-07-05T06:49:00.000Z
MAT_000192,LOT_00106,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/5c981adaaa38.jpg,36.15,kg,1,partially_dismantled,street_pickup,868.09,collector,2026-07-05T06:49:00.000Z
MAT_000193,LOT_00106,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/81a61cb07dd8.jpg,12.57,kg,1,partially_dismantled,household,461.42,recycler_corrected,2026-07-05T06:49:00.000Z
MAT_000194,LOT_00106,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/7c9cac91d1ae.jpg,4.83,kg,7,intact,street_pickup,1586.66,collector,2026-07-05T06:49:00.000Z
MAT_000195,LOT_00107,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/0fdb3402b86f.jpg,0.26,kg,11,intact,repair_shop,1047.18,collector,2026-03-08T14:36:00.000Z
MAT_000196,LOT_00107,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/78bc94a0acff.jpg,5.93,kg,12,partially_dismantled,office,638.71,collector,2026-03-08T14:36:00.000Z
MAT_000197,LOT_00108,battery,battery_button_cell,,synthetic://images/battery_button_cell/28f40c805bdb.jpg,5.07,kg,1,intact,household,565.15,collector,2026-03-23T18:07:00.000Z
MAT_000198,LOT_00108,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/385ccdcad39a.jpg,87.88,kg,10,wet,aggregator,5842.56,collector,2026-03-23T18:07:00.000Z
MAT_000199,LOT_00109,cable,cable_data_thin,,synthetic://images/cable_data_thin/7dc59ad44262.jpg,9.25,kg,1,intact,shop,1064.49,recycler_corrected,2025-10-25T09:15:00.000Z
MAT_000200,LOT_00109,cable,cable_copper_house,,synthetic://images/cable_copper_house/b0f776e53e14.jpg,17.91,kg,1,broken,street_pickup,5504.68,collector,2025-10-25T09:15:00.000Z
MAT_000201,LOT_00110,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/5419ed76da67.jpg,41.98,kg,1,intact,household,509.22,collector,2026-02-12T18:36:00.000Z
MAT_000202,LOT_00110,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/6548ce4676f3.jpg,0.3,kg,8,intact,aggregator,58.21,collector,2026-02-12T18:36:00.000Z
MAT_000203,LOT_00110,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/3ade45059883.jpg,17.48,kg,12,partially_dismantled,repair_shop,2463.47,collector,2026-02-12T18:36:00.000Z
MAT_000204,LOT_00110,cable,cable_data_thin,,synthetic://images/cable_data_thin/4718e30acc9c.jpg,30.23,kg,1,intact,aggregator,3877.9,collector,2026-02-12T18:36:00.000Z
MAT_000205,LOT_00111,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/53e6bb5a1530.jpg,0.91,kg,2,partially_dismantled,office,42.41,collector,2026-04-19T16:49:00.000Z
MAT_000206,LOT_00112,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/8a7b8fc408cc.jpg,3.88,kg,3,broken,household,422.23,collector,2025-09-19T06:31:00.000Z
MAT_000207,LOT_00112,cable,cable_data_thin,,synthetic://images/cable_data_thin/0c7dc7ce8860.jpg,23.52,kg,1,wet,aggregator,2317.31,recycler_corrected,2025-09-19T06:31:00.000Z
MAT_000208,LOT_00113,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/1280cf7b9643.jpg,5.63,kg,1,intact,household,1147.23,collector,2026-05-29T17:27:00.000Z
MAT_000209,LOT_00114,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/8fd618860e2f.jpg,2.89,kg,6,partially_dismantled,household,315.25,collector,2026-01-27T06:32:00.000Z
MAT_000210,LOT_00114,cable,cable_copper_house,,synthetic://images/cable_copper_house/c3e6f42e54c1.jpg,22.59,kg,1,intact,street_pickup,7605.83,collector,2026-01-27T06:32:00.000Z
MAT_000211,LOT_00115,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/194b80afb547.jpg,19.25,kg,1,partially_dismantled,aggregator,242.15,collector,2026-08-16T06:31:00.000Z
MAT_000212,LOT_00115,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/a76faabebe0e.jpg,0.98,kg,3,partially_dismantled,aggregator,234.74,collector,2026-08-16T06:31:00.000Z
MAT_000213,LOT_00115,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/2bb42cdbd11f.jpg,0.34,kg,8,partially_dismantled,repair_shop,66.08,collector,2026-08-16T06:31:00.000Z
MAT_000214,LOT_00116,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/fe3a98206e9f.jpg,21.12,kg,1,intact,shop,1859.19,collector,2026-01-16T16:24:00.000Z
MAT_000215,LOT_00117,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/a6e55c802d76.jpg,0.12,kg,3,intact,aggregator,20.65,collector,2025-09-28T10:34:00.000Z
MAT_000216,LOT_00117,cable,cable_data_thin,,synthetic://images/cable_data_thin/9a099fd186ed.jpg,29.02,kg,1,intact,shop,3334.11,collector,2025-09-28T10:34:00.000Z
MAT_000217,LOT_00118,cable,cable_data_thin,,synthetic://images/cable_data_thin/4ff83ec68a3f.jpg,3.14,kg,1,broken,shop,322.31,recycler_corrected,2026-07-29T12:19:00.000Z
MAT_000218,LOT_00118,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/c614a1e03312.jpg,23.77,kg,1,wet,office,3290.2,collector,2026-07-29T12:19:00.000Z
MAT_000219,LOT_00119,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/4be6a54eb020.jpg,5.93,kg,1,broken,shop,443.61,collector,2026-08-21T09:51:00.000Z
MAT_000220,LOT_00119,cable,cable_copper_house,,synthetic://images/cable_copper_house/16551e5fc440.jpg,9.6,kg,1,intact,household,3811.68,collector,2026-08-21T09:51:00.000Z
MAT_000221,LOT_00120,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/72db283cfabb.jpg,32.49,kg,1,intact,repair_shop,743.05,collector,2026-07-11T10:41:00.000Z
MAT_000222,LOT_00120,cable,cable_copper_house,,synthetic://images/cable_copper_house/4e53c1fc9ede.jpg,11.54,kg,1,intact,repair_shop,4560.26,recycler_corrected,2026-07-11T10:41:00.000Z
MAT_000223,LOT_00121,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/a199888d8299.jpg,17.08,kg,1,broken,shop,2853.92,collector,2026-05-20T12:22:00.000Z
MAT_000224,LOT_00121,cable,cable_copper_house,,synthetic://images/cable_copper_house/d6483ca488e2.jpg,38.25,kg,1,partially_dismantled,household,18430.17,collector,2026-05-20T12:22:00.000Z
MAT_000225,LOT_00121,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/68741656c863.jpg,9.67,kg,11,intact,repair_shop,3397.75,collector,2026-05-20T12:22:00.000Z
MAT_000226,LOT_00122,cable,cable_aluminium,,synthetic://images/cable_aluminium/e85a99b8752e.jpg,31.94,kg,1,intact,household,4552.09,collector,2025-11-26T14:05:00.000Z
MAT_000227,LOT_00122,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/0b7496e2f298.jpg,33.08,kg,4,burnt,aggregator,1385.59,collector,2025-11-26T14:05:00.000Z
MAT_000228,LOT_00123,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/d6bb241b3799.jpg,1.24,kg,3,burnt,shop,39.07,collector,2026-03-18T06:17:00.000Z
MAT_000229,LOT_00124,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/5c4029b655e6.jpg,0.02,kg,1,intact,aggregator,95.34,collector,2026-03-13T10:31:00.000Z
MAT_000230,LOT_00125,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/b8b8f6a05328.jpg,3.16,kg,2,partially_dismantled,street_pickup,511.24,collector,2025-10-12T08:49:00.000Z
MAT_000231,LOT_00126,lcd_panel,lcd_monitor_panel,,synthetic://images/lcd_monitor_panel/d1cf48bf50bb.jpg,3.83,kg,1,intact,repair_shop,107.7,collector,2026-06-17T08:29:00.000Z
MAT_000232,LOT_00126,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/850825652ed4.jpg,7.65,kg,6,wet,household,811.34,collector,2026-06-17T08:29:00.000Z
MAT_000233,LOT_00127,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/3a75e1742eb6.jpg,0.35,kg,12,partially_dismantled,shop,683.65,collector,2026-08-08T11:53:00.000Z
MAT_000234,LOT_00128,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/1973eaf28301.jpg,30.48,kg,1,broken,street_pickup,575.85,collector,2026-08-27T16:48:00.000Z
MAT_000235,LOT_00129,cable,cable_aluminium,,synthetic://images/cable_aluminium/4b08c9a3227d.jpg,33.28,kg,1,intact,aggregator,4731.75,collector,2026-07-31T07:56:00.000Z
MAT_000236,LOT_00130,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/4c37aa66965e.jpg,0.26,kg,6,intact,household,47.82,collector,2025-10-30T18:20:00.000Z
MAT_000237,LOT_00130,pcb,pcb_mobile,,synthetic://images/pcb_mobile/0a7ae969b9f8.jpg,0.12,kg,5,intact,street_pickup,124,recycler_corrected,2025-10-30T18:20:00.000Z
MAT_000238,LOT_00131,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/f98c6d3c4f0f.jpg,0.05,kg,2,broken,shop,152.15,collector,2026-02-15T19:25:00.000Z
MAT_000239,LOT_00131,pcb,pcb_mobile,,synthetic://images/pcb_mobile/70e8c43c5266.jpg,0.06,kg,3,intact,street_pickup,59.05,collector,2026-02-15T19:25:00.000Z
MAT_000240,LOT_00132,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/03f0d91c3f63.jpg,37.18,kg,1,broken,shop,993.9,collector,2026-04-01T15:48:00.000Z
MAT_000241,LOT_00132,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/9baccddd4464.jpg,34.91,kg,1,partially_dismantled,shop,1194.97,collector,2026-04-01T15:48:00.000Z
MAT_000242,LOT_00133,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/ea0bd795c0e7.jpg,5.22,kg,1,partially_dismantled,household,63.14,collector,2025-10-10T17:18:00.000Z
MAT_000243,LOT_00133,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/822c3b0b029f.jpg,7.59,kg,9,partially_dismantled,household,2862.01,collector,2025-10-10T17:18:00.000Z
MAT_000244,LOT_00133,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/bda708512f6f.jpg,24.83,kg,10,intact,shop,3972.55,collector,2025-10-10T17:18:00.000Z
MAT_000245,LOT_00133,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/bfd89cea8358.jpg,1.37,kg,1,intact,aggregator,197.52,collector,2025-10-10T17:18:00.000Z
MAT_000246,LOT_00134,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/907dee59f138.jpg,0.27,kg,12,partially_dismantled,household,1162.01,collector,2025-11-15T15:30:00.000Z
MAT_000247,LOT_00135,pcb,pcb_mobile,,synthetic://images/pcb_mobile/7d948e4a63f6.jpg,0.09,kg,4,burnt,aggregator,50.93,collector,2026-02-01T09:03:00.000Z
MAT_000248,LOT_00135,crt,crt_yoke,,synthetic://images/crt_yoke/1f45a87bf261.jpg,4.14,kg,8,intact,aggregator,369.45,collector,2026-02-01T09:03:00.000Z
MAT_000249,LOT_00135,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/bbffaa63c73c.jpg,10.59,kg,1,partially_dismantled,aggregator,430.99,collector,2026-02-01T09:03:00.000Z
MAT_000250,LOT_00136,cable,cable_data_thin,,synthetic://images/cable_data_thin/3ce34ca0c374.jpg,21.15,kg,1,partially_dismantled,household,2814.36,collector,2026-02-22T11:11:00.000Z
MAT_000251,LOT_00137,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/2ebca05ba7ba.jpg,1.78,kg,1,intact,shop,20.77,collector,2025-10-12T07:00:00.000Z
MAT_000252,LOT_00137,cable,cable_data_thin,,synthetic://images/cable_data_thin/05f53ca1ad64.jpg,36.54,kg,1,partially_dismantled,street_pickup,4966.22,collector,2025-10-12T07:00:00.000Z
MAT_000253,LOT_00138,crt,crt_monitor,,synthetic://images/crt_monitor/f58cadd44efb.jpg,134.18,kg,10,intact,repair_shop,1112.55,collector,2026-05-28T07:07:00.000Z
MAT_000254,LOT_00139,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/a1e558b0ae1c.jpg,5.03,kg,1,intact,household,953.39,collector,2026-05-23T14:11:00.000Z
MAT_000255,LOT_00139,cable,cable_copper_house,,synthetic://images/cable_copper_house/c17be67c2049.jpg,24.98,kg,1,intact,household,9892.08,collector,2026-05-23T14:11:00.000Z
MAT_000256,LOT_00139,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/32f5948df1da.jpg,25.09,kg,1,intact,street_pickup,595.13,collector,2026-05-23T14:11:00.000Z
MAT_000257,LOT_00140,pcb,pcb_mobile,,synthetic://images/pcb_mobile/92b01556099c.jpg,0.19,kg,9,partially_dismantled,household,225.72,collector,2025-09-24T11:19:00.000Z
