transactionId,lotId,collectorId,recyclerId,categorySummary,totalWeightKg,estimatedValueInr,quotedPriceInr,finalPriceInr,collectionDistrict,handoverDistrict,handoverAt,paymentStatus,paymentMode,paidAt,status,anomalyFlags
TXN_00523,LOT_00693,COL_0028,REC_006,lcd_panel|battery,0.89,95.58,91.52,91.63,Mumbai Suburban,Mumbai Suburban,2026-07-26T04:04:00.000Z,paid,cash,2026-07-26T07:10:00.000Z,completed,
TXN_00524,LOT_00694,COL_0021,REC_005,pcb,10.02,2729.08,2777.37,2761.94,Pune,Pune,2026-08-27T03:19:00.000Z,paid,cash,2026-08-27T06:58:00.000Z,completed,
TXN_00525,LOT_00696,COL_0028,REC_006,lcd_panel|motor_magnet,10.97,1252.42,1309.15,1273.25,Mumbai Suburban,Mumbai Suburban,2026-04-24T17:28:00.000Z,paid,cash,2026-04-24T17:43:00.000Z,completed,
TXN_00526,LOT_00697,COL_0018,REC_008,motor_magnet|pcb,38.64,6607.65,6679.25,6511.88,Mumbai Suburban,Mumbai Suburban,2026-07-15T18:11:00.000Z,paid,cash,2026-07-15T20:41:00.000Z,completed,
TXN_00527,LOT_00698,COL_0021,REC_003,pcb|mixed_plastic,22.61,722.41,785.33,798.85,Pune,Pune,2026-07-17T06:16:00.000Z,paid,cash,2026-07-17T09:04:00.000Z,completed,
TXN_00528,LOT_00699,COL_0027,REC_012,cable,53.04,8076.18,7730.88,7685.09,Nashik,Nashik,2026-04-10T17:07:00.000Z,paid,cash,2026-04-10T19:42:00.000Z,completed,
TXN_00529,LOT_00700,COL_0022,REC_006,cable|lcd_panel|pcb,37.64,4565.43,4115.47,3973.38,Mumbai Suburban,Mumbai Suburban,2026-03-15T03:42:00.000Z,paid,cash,2026-03-15T04:24:00.000Z,completed,
TXN_00530,LOT_00701,COL_0023,REC_019,cable|pcb|lcd_panel,83.05,9791.63,8708.76,8718.84,New Delhi,New Delhi,2026-08-30T17:54:00.000Z,paid,cash,2026-08-30T20:50:00.000Z,completed,
TXN_00531,LOT_00702,COL_0049,REC_019,pcb|lcd_panel,4.91,415.7,399.58,405.33,New Delhi,New Delhi,2025-09-13T12:52:00.000Z,paid,cash,2025-09-13T14:44:00.000Z,completed,
TXN_00532,LOT_00704,COL_0007,REC_010,lcd_panel,9.14,766.79,775.69,801.01,Thane,Thane,2025-11-18T19:39:00.000Z,paid,cash,2025-11-18T21:08:00.000Z,completed,
TXN_00533,LOT_00706,COL_0055,REC_007,motor_magnet,10.67,1548.96,1446.98,1454.17,Mumbai Suburban,Mumbai Suburban,2026-04-22T02:49:00.000Z,paid,cash,2026-04-22T04:31:00.000Z,completed,
TXN_00534,LOT_00707,COL_0041,REC_021,cable,13.21,2837.49,2930.59,2939.28,Bengaluru Urban,Bengaluru Urban,2026-06-05T19:42:00.000Z,paid,cash,2026-06-05T20:52:00.000Z,completed,WEIGHT_MISMATCH_AT_HANDOVER
TXN_00535,LOT_00708,COL_0055,REC_008,pcb,6.57,2308.5,2281.27,2238.98,Mumbai Suburban,Mumbai Suburban,2026-05-31T00:39:00.000Z,partial,upi,,completed,
TXN_00536,LOT_00709,COL_0051,REC_007,cable|crt,38.84,1107.63,1180.77,1216.38,Mumbai Suburban,Mumbai Suburban,2025-11-04T11:48:00.000Z,partial,bank_transfer,,completed,
TXN_00537,LOT_00710,COL_0012,REC_003,cable|battery,35.63,6740.39,7091.32,7307.29,Pune,Pune,2026-05-06T03:18:00.000Z,paid,cash,2026-05-06T05:07:00.000Z,completed,
TXN_00538,LOT_00711,COL_0034,REC_003,pcb,6.32,676.97,604.17,598.66,Pune,Pune,2026-08-07T12:07:00.000Z,unpaid,cash,,completed,
TXN_00539,LOT_00712,COL_0009,REC_012,cable,43.97,7752.15,7214.21,7235.42,Nashik,Nashik,2026-07-25T10:29:00.000Z,paid,upi,2026-07-25T12:47:00.000Z,completed,
TXN_00540,LOT_00713,COL_0013,REC_021,pcb|motor_magnet|mixed_plastic,39.84,1380.13,1301.25,1297,Bengaluru Urban,Bengaluru Urban,2025-09-20T14:56:00.000Z,unpaid,cash,,pending,
TXN_00541,LOT_00714,COL_0020,REC_011,pcb,0.07,106.4,107.02,105.72,Thane,Thane,2026-07-10T20:18:00.000Z,paid,cash,2026-07-10T22:50:00.000Z,completed,
TXN_00542,LOT_00715,COL_0010,REC_005,battery,13.88,1137.88,1119.33,1138.04,Pune,Pune,2026-08-16T19:38:00.000Z,paid,cash,2026-08-16T22:35:00.000Z,completed,
TXN_00543,LOT_00716,COL_0022,REC_008,pcb,0.65,61.88,63.72,62.86,Mumbai Suburban,Mumbai Suburban,2026-03-15T07:18:00.000Z,paid,cash,2026-03-15T07:58:00.000Z,completed,
TXN_00544,LOT_00717,COL_0023,REC_019,mixed_plastic,2.04,27.61,24.79,24.31,New Delhi,New Delhi,2026-06-18T00:56:00.000Z,paid,upi,2026-06-18T04:16:00.000Z,completed,
TXN_00545,LOT_00719,COL_0003,REC_004,crt|lcd_panel|battery,91.22,1067.44,1033.68,1035.04,Pune,Pune,2026-06-25T20:20:00.000Z,paid,cash,2026-06-25T23:45:00.000Z,completed,
TXN_00546,LOT_00720,COL_0042,REC_003,mixed_plastic|battery,73.59,5854.64,5492.79,5584.93,Pune,Pune,2025-09-19T01:11:00.000Z,paid,upi,2025-09-19T01:20:00.000Z,completed,
TXN_00547,LOT_00721,COL_0024,REC_006,motor_magnet|lcd_panel,20.92,2101.12,1774.27,1741.23,Mumbai Suburban,Mumbai Suburban,2026-07-12T00:59:00.000Z,paid,cash,2026-07-12T03:55:00.000Z,completed,
TXN_00548,LOT_00724,COL_0038,REC_012,motor_magnet|battery|mixed_plastic,23.31,1261.07,1231.8,1218.09,Nashik,Nashik,2026-05-11T17:56:00.000Z,paid,upi,2026-05-11T20:24:00.000Z,completed,
TXN_00549,LOT_00725,COL_0003,REC_003,pcb,4.02,289.5,273.74,265.33,Pune,Pune,2025-11-27T00:19:00.000Z,paid,cash,2025-11-27T01:51:00.000Z,completed,
TXN_00550,LOT_00726,COL_0036,REC_008,battery|pcb,16.44,1782.21,1765.08,1755.53,Mumbai Suburban,Mumbai Suburban,2026-02-20T08:02:00.000Z,unpaid,cash,,completed,
TXN_00551,LOT_00727,COL_0027,REC_013,pcb,11.41,1609.34,1588.88,1634.02,Nashik,Nashik,2026-04-27T18:43:00.000Z,paid,cash,2026-04-27T21:33:00.000Z,completed,
TXN_00552,LOT_00729,COL_0052,REC_021,crt|mixed_plastic,12.34,356.06,361.27,381.22,Bengaluru Urban,Bengaluru Urban,2025-11-06T09:20:00.000Z,paid,cash,2025-11-06T12:15:00.000Z,completed,
TXN_00553,LOT_00730,COL_0024,REC_007,lcd_panel,21.51,604.86,631.91,641.55,Mumbai Suburban,Mumbai Suburban,2026-06-22T13:37:00.000Z,paid,cash,2026-06-22T15:33:00.000Z,completed,
TXN_00554,LOT_00731,COL_0041,REC_021,mixed_plastic|pcb,24.83,767.77,834.07,832.57,Bengaluru Urban,Bengaluru Urban,2025-09-12T17:24:00.000Z,paid,cash,2025-09-12T17:43:00.000Z,completed,
TXN_00555,LOT_00732,COL_0009,REC_012,battery|pcb,61.03,5485.69,5523.98,5668.34,Nashik,Nashik,2025-09-28T11:40:00.000Z,paid,cash,2025-09-28T15:26:00.000Z,completed,
TXN_00556,LOT_00733,COL_0041,REC_021,lcd_panel|mixed_plastic,12.35,359.11,365.01,373.02,Bengaluru Urban,Bengaluru Urban,2025-12-22T05:21:00.000Z,paid,cash,2025-12-22T05:52:00.000Z,completed,
TXN_00557,LOT_00734,COL_0059,REC_001,motor_magnet|lcd_panel,29.31,2524.27,2402.35,2363.39,Pune,Pune,2025-12-30T16:48:00.000Z,paid,cash,2025-12-30T17:59:00.000Z,completed,
TXN_00558,LOT_00739,COL_0027,REC_013,battery|pcb|mixed_plastic|motor_magnet,55.01,2185.13,2243.45,2274.87,Nashik,Nashik,2026-07-18T21:52:00.000Z,paid,cash,2026-07-18T22:16:00.000Z,completed,
TXN_00559,LOT_00740,COL_0033,REC_011,pcb,3.4,334.03,329.92,342.29,Thane,Thane,2026-08-03T22:11:00.000Z,unpaid,cash,,completed,
TXN_00560,LOT_00742,COL_0037,REC_002,cable|motor_magnet,17.02,2681.33,2747.99,2654.14,Pune,Pune,2026-02-06T15:48:00.000Z,paid,cash,2026-02-06T18:43:00.000Z,completed,
TXN_00561,LOT_00744,COL_0057,REC_014,pcb|motor_magnet|battery,28.33,1987.86,1989.49,1287.57,Nagpur,Nagpur,2026-07-22T02:00:00.000Z,unpaid,cash,,pending,PRICE_FAR_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00562,LOT_00745,COL_0035,REC_008,pcb,0.18,608.01,598.41,605.29,Mumbai Suburban,Mumbai Suburban,2026-07-26T05:28:00.000Z,paid,upi,2026-07-26T05:38:00.000Z,completed,
TXN_00563,LOT_00747,COL_0031,REC_007,pcb|lcd_panel,38.84,1133.12,1121.9,1149,Mumbai Suburban,Mumbai Suburban,2025-09-05T15:01:00.000Z,paid,cash,2025-09-05T15:24:00.000Z,completed,
TXN_00564,LOT_00748,COL_0025,REC_001,motor_magnet,34.56,4944.15,4929.23,5116.83,Pune,Pune,2025-12-12T08:02:00.000Z,paid,upi,2025-12-12T10:07:00.000Z,completed,
TXN_00565,LOT_00749,COL_0021,REC_003,crt,114.97,838,833.91,839.47,Pune,Pune,2026-08-10T18:07:00.000Z,unpaid,cash,,pending,
TXN_00566,LOT_00750,COL_0052,REC_021,mixed_plastic|battery|motor_magnet|cable,79.38,6650.18,6990.3,6893.78,Bengaluru Urban,Bengaluru Urban,2026-07-24T02:11:00.000Z,paid,cash,2026-07-24T02:34:00.000Z,completed,
TXN_00567,LOT_00751,COL_0004,REC_002,cable,30.66,3430.27,3021.35,3076.75,Pune,Pune,2026-06-11T06:02:00.000Z,paid,cash,2026-06-11T07:31:00.000Z,completed,
TXN_00568,LOT_00752,COL_0011,REC_014,cable|motor_magnet|mixed_plastic|crt,108.91,4109.73,3852.11,3803.79,Nagpur,Nagpur,2025-09-05T15:03:00.000Z,partial,cash,,completed,
TXN_00569,LOT_00753,COL_0046,REC_003,cable|lcd_panel,42.64,4427.58,4201.86,4303.35,Pune,Pune,2026-04-30T14:11:00.000Z,paid,cash,2026-04-30T17:22:00.000Z,completed,
TXN_00570,LOT_00754,COL_0038,REC_013,motor_magnet|pcb,14.02,2512.07,2673.49,2677.13,Nashik,Nashik,2025-09-04T16:47:00.000Z,paid,cash,2025-09-04T19:30:00.000Z,completed,
TXN_00571,LOT_00755,COL_0036,REC_008,pcb,0.42,49.13,47.86,49.05,Mumbai Suburban,Mumbai Suburban,2026-07-07T17:37:00.000Z,paid,cash,2026-07-07T20:36:00.000Z,completed,
TXN_00572,LOT_00757,COL_0038,REC_013,motor_magnet,16.91,1669.07,1581.93,1556.6,Nashik,Nashik,2026-04-24T10:51:00.000Z,paid,cash,2026-04-24T13:22:00.000Z,completed,
TXN_00573,LOT_00759,COL_0008,REC_013,mixed_plastic|crt,39.8,1120.89,1003.28,963.29,Nashik,Nashik,2026-07-28T22:21:00.000Z,unpaid,cash,,completed,
TXN_00574,LOT_00760,COL_0010,REC_004,battery,35.05,2728.38,2445.83,2495.26,Pune,Pune,2026-03-04T04:21:00.000Z,unpaid,cash,,completed,
TXN_00575,LOT_00761,COL_0001,REC_013,motor_magnet,4.34,799.88,710.9,705.58,Nashik,Nashik,2026-02-26T15:32:00.000Z,paid,cash,2026-02-26T19:06:00.000Z,completed,
TXN_00576,LOT_00762,COL_0028,REC_007,mixed_plastic|battery,127.66,6252.08,6019.54,6071.27,Mumbai Suburban,Mumbai Suburban,2025-11-13T06:29:00.000Z,paid,cash,2025-11-13T09:46:00.000Z,completed,
TXN_00577,LOT_00764,COL_0027,REC_012,mixed_plastic,38.86,752.02,712.48,680.7,Nashik,Nashik,2026-08-02T00:31:00.000Z,unpaid,upi,,completed,
TXN_00578,LOT_00766,COL_0025,REC_003,cable|lcd_panel,74.5,13620.38,12975.84,13079.6,Pune,Pune,2025-12-21T11:40:00.000Z,paid,cash,2025-12-21T13:13:00.000Z,completed,
TXN_00579,LOT_00767,COL_0027,REC_013,battery,0.59,124.59,116.71,118.64,Nashik,Nashik,2026-04-04T22:48:00.000Z,paid,upi,2026-04-05T00:12:00.000Z,completed,
TXN_00580,LOT_00768,COL_0019,REC_011,lcd_panel,6.35,143.89,144.94,140.44,Thane,Thane,2026-08-30T00:56:00.000Z,unpaid,cash,,pending,DUPLICATE_PHOTO
TXN_00581,LOT_00769,COL_0016,REC_008,mixed_plastic|motor_magnet|pcb|cable,71.46,9434.28,9282.28,9104.23,Mumbai Suburban,Mumbai Suburban,2025-09-10T16:51:00.000Z,unpaid,upi,,pending,
TXN_00582,LOT_00771,COL_0024,REC_007,mixed_plastic,11.25,245.2,234.77,225.85,Mumbai Suburban,Mumbai Suburban,2026-02-02T19:37:00.000Z,paid,upi,2026-02-02T20:11:00.000Z,completed,
TXN_00583,LOT_00772,COL_0037,REC_005,pcb|motor_magnet,6.6,2388.19,2623.19,2594.3,Pune,Pune,2026-04-05T08:30:00.000Z,paid,cash,2026-04-05T10:17:00.000Z,completed,
TXN_00584,LOT_00775,COL_0010,REC_003,motor_magnet,2.91,98.34,106.28,112.48,Pune,Pune,2025-11-24T15:35:00.000Z,paid,cash,2025-11-24T16:33:00.000Z,completed,
TXN_00585,LOT_00776,COL_0019,REC_010,mixed_plastic|motor_magnet,24.75,1889.15,1796.92,1769.08,Thane,Thane,2026-02-25T08:00:00.000Z,paid,cash,2026-02-25T10:40:00.000Z,completed,
TXN_00586,LOT_00778,COL_0041,REC_020,lcd_panel|pcb,24.85,3697.66,3612.32,3534.35,Bengaluru Urban,Bengaluru Urban,2026-02-08T00:34:00.000Z,paid,cash,2026-02-08T02:16:00.000Z,completed,
TXN_00587,LOT_00779,COL_0053,REC_013,pcb,11.69,3411.94,3379.45,3374.81,Nashik,Nashik,2026-03-14T05:35:00.000Z,paid,cash,2026-03-14T08:35:00.000Z,completed,
TXN_00588,LOT_00780,COL_0036,REC_007,battery|mixed_plastic,10.49,684.04,671.35,664.61,Mumbai Suburban,Mumbai Suburban,2025-12-08T23:49:00.000Z,paid,cash,2025-12-09T00:03:00.000Z,completed,
TXN_00589,LOT_00781,COL_0033,REC_010,motor_magnet|cable,30.86,4887.48,5230.07,5030.43,Thane,Thane,2025-12-25T02:46:00.000Z,paid,cash,2025-12-25T03:55:00.000Z,completed,
TXN_00590,LOT_00782,COL_0013,REC_020,cable,43.38,7280.44,7379.41,7708.43,Bengaluru Urban,Bengaluru Urban,2025-12-18T17:25:00.000Z,paid,cash,2025-12-18T18:12:00.000Z,completed,
TXN_00591,LOT_00783,COL_0050,REC_003,cable|motor_magnet|crt,268.94,4902.91,4990.19,4855.62,Pune,Pune,2026-03-04T05:28:00.000Z,unpaid,cash,,pending,
TXN_00592,LOT_00784,COL_0030,REC_012,mixed_plastic,7.16,178.93,162.35,161.77,Nashik,Nashik,2026-04-19T08:36:00.000Z,paid,cash,2026-04-19T10:11:00.000Z,completed,
TXN_00593,LOT_00787,COL_0054,REC_002,motor_magnet|pcb,46.57,4840.66,5169.88,5073.5,Pune,Pune,2026-01-01T12:26:00.000Z,unpaid,cash,,completed,
TXN_00594,LOT_00788,COL_0006,REC_007,motor_magnet|cable,46.49,6850.17,6460.07,6478.96,Mumbai Suburban,Mumbai Suburban,2026-03-03T11:41:00.000Z,paid,bank_transfer,2026-03-03T15:41:00.000Z,completed,
TXN_00595,LOT_00789,COL_0041,REC_020,pcb|crt,123.97,1364.15,1281.69,1304.76,Bengaluru Urban,Bengaluru Urban,2025-11-08T23:36:00.000Z,paid,cash,2025-11-09T01:38:00.000Z,completed,
TXN_00596,LOT_00790,COL_0058,REC_019,mixed_plastic|motor_magnet|pcb,18.66,2247.39,1937.9,1873.69,New Delhi,New Delhi,2025-09-17T06:14:00.000Z,paid,cash,2025-09-17T08:31:00.000Z,completed,
TXN_00597,LOT_00792,COL_0003,REC_003,mixed_plastic|pcb,49.99,1296.88,1406.3,1412.31,Pune,Pune,2025-11-26T10:03:00.000Z,paid,cash,2025-11-26T10:36:00.000Z,completed,
TXN_00598,LOT_00793,COL_0041,REC_020,crt|battery|pcb,43.74,3282.48,3458.25,3503.16,Bengaluru Urban,Bengaluru Urban,2025-11-27T21:29:00.000Z,paid,cash,2025-11-28T00:01:00.000Z,completed,
TXN_00599,LOT_00794,COL_0032,REC_007,motor_magnet,3.16,245.43,248.62,253.97,Mumbai Suburban,Mumbai Suburban,2026-04-07T00:30:00.000Z,partial,cash,,completed,
TXN_00600,LOT_00796,COL_0044,REC_001,motor_magnet,5.47,603.87,641.25,621.68,Pune,Pune,2025-11-07T20:40:00.000Z,paid,cash,2025-11-07T21:35:00.000Z,completed,
TXN_00601,LOT_00797,COL_0005,REC_014,pcb|mixed_plastic,38.94,1041.55,936.55,930.51,Nagpur,Nagpur,2026-01-26T10:22:00.000Z,paid,cash,2026-01-26T12:44:00.000Z,completed,
TXN_00602,LOT_00799,COL_0032,REC_007,cable|crt,223.07,4984.27,5114.98,5058.36,Mumbai Suburban,Mumbai Suburban,2025-11-29T13:57:00.000Z,paid,upi,2025-11-29T17:31:00.000Z,completed,
TXN_00603,LOT_00800,COL_0035,REC_006,lcd_panel|cable,92.93,11826.39,9745.3,10189.7,Mumbai Suburban,Mumbai Suburban,2026-01-18T05:11:00.000Z,paid,cash,2026-01-18T07:20:00.000Z,completed,
TXN_00604,LOT_00802,COL_0003,REC_005,pcb|cable,1.96,326.85,346.58,341.09,Pune,Pune,2025-12-29T03:51:00.000Z,paid,cash,2025-12-29T07:17:00.000Z,completed,
TXN_00605,LOT_00804,COL_0001,REC_013,lcd_panel|mixed_plastic|cable,50.64,7904.42,7627.34,7488.61,Nashik,Nashik,2025-10-26T18:40:00.000Z,paid,cash,2025-10-26T19:49:00.000Z,completed,
TXN_00606,LOT_00805,COL_0042,REC_004,cable,32.7,4181.68,4090.09,3965.86,Pune,Pune,2026-04-23T01:16:00.000Z,unpaid,cash,,pending,
TXN_00607,LOT_00806,COL_0013,REC_020,lcd_panel,5.35,63.77,66.01,67.55,Bengaluru Urban,Bengaluru Urban,2026-02-10T05:11:00.000Z,paid,upi,2026-02-10T07:55:00.000Z,completed,
TXN_00608,LOT_00809,COL_0030,REC_013,pcb,0.18,659.05,632.38,363.26,Nashik,Nashik,2026-04-25T21:37:00.000Z,paid,cash,2026-04-26T00:57:00.000Z,completed,PRICE_FAR_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00609,LOT_00811,COL_0004,REC_004,cable,29.28,2796.47,2800.17,2846.63,Pune,Pune,2026-02-07T12:49:00.000Z,paid,cash,2026-02-07T14:33:00.000Z,completed,
TXN_00610,LOT_00812,COL_0043,REC_005,battery|cable,43.26,4009.81,3640.09,3635.85,Pune,Pune,2026-05-20T23:11:00.000Z,paid,cash,2026-05-21T00:33:00.000Z,completed,DUPLICATE_PHOTO
TXN_00611,LOT_00813,COL_0009,REC_012,crt|lcd_panel,32.66,941.87,904.01,943.29,Nashik,Nashik,2026-04-09T22:53:00.000Z,unpaid,cash,,completed,
TXN_00612,LOT_00814,COL_0048,REC_010,mixed_plastic|pcb,28.68,541.5,620.25,626.42,Thane,Thane,2026-04-27T05:29:00.000Z,paid,cash,2026-04-27T08:34:00.000Z,completed,
TXN_00613,LOT_00815,COL_0002,REC_007,cable|crt|mixed_plastic,191.95,6781.52,6601.16,6523.61,Mumbai Suburban,Mumbai Suburban,2026-04-11T16:36:00.000Z,paid,cash,2026-04-11T18:35:00.000Z,completed,
TXN_00614,LOT_00816,COL_0009,REC_013,crt,16.73,108.74,120.16,118.69,Nashik,Nashik,2026-02-25T14:09:00.000Z,paid,cash,2026-02-25T15:34:00.000Z,completed,
TXN_00615,LOT_00817,COL_0033,REC_011,battery|pcb,23.45,2432.66,2195.69,2198.87,Thane,Thane,2026-06-19T11:02:00.000Z,unpaid,cash,,completed,
TXN_00616,LOT_00819,COL_0017,REC_010,pcb|cable,30.11,9398.15,9873.05,9957.7,Thane,Thane,2026-06-14T06:37:00.000Z,paid,cash,2026-06-14T07:44:00.000Z,completed,
TXN_00617,LOT_00820,COL_0023,REC_019,cable|pcb|motor_magnet|mixed_plastic,88.39,7700.23,7752.59,7621.81,New Delhi,New Delhi,2026-01-12T21:25:00.000Z,paid,cash,2026-01-13T00:30:00.000Z,completed,
TXN_00618,LOT_00821,COL_0056,REC_007,motor_magnet,10.62,1262.2,1206.14,1254.76,Mumbai Suburban,Mumbai Suburban,2026-03-09T23:12:00.000Z,paid,cash,2026-03-10T02:04:00.000Z,completed,
TXN_00619,LOT_00822,COL_0042,REC_005,battery|mixed_plastic,33.27,939.64,969.47,962.07,Pune,Pune,2025-10-25T09:34:00.000Z,unpaid,cash,,completed,
TXN_00620,LOT_00824,COL_0038,REC_013,cable,19.44,2638.46,2912.96,2918.22,Nashik,Nashik,2025-10-01T00:45:00.000Z,paid,cash,2025-10-01T03:31:00.000Z,completed,
TXN_00621,LOT_00826,COL_0006,REC_008,pcb|mixed_plastic,7.45,697.78,723.01,722.05,Mumbai Suburban,Mumbai Suburban,2026-01-01T13:24:00.000Z,unpaid,cash,,completed,
TXN_00622,LOT_00827,COL_0036,REC_007,mixed_plastic|cable,41.9,1789.67,1757.74,1801.17,Mumbai Suburban,Mumbai Suburban,2026-03-27T04:16:00.000Z,paid,cash,2026-03-27T08:08:00.000Z,completed,
TXN_00623,LOT_00828,COL_0012,REC_005,battery|crt,2.31,193.9,198.57,198.54,Pune,Pune,2025-10-18T12:41:00.000Z,paid,cash,2025-10-18T14:25:00.000Z,completed,
TXN_00624,LOT_00831,COL_0050,REC_003,mixed_plastic|motor_magnet,26.23,3622.67,3159.35,3179.14,Pune,Pune,2026-06-14T05:53:00.000Z,paid,cash,2026-06-14T08:16:00.000Z,completed,
TXN_00625,LOT_00832,COL_0047,REC_019,battery|motor_magnet,5.16,424.38,453.86,457.76,New Delhi,New Delhi,2025-10-23T07:51:00.000Z,paid,cash,2025-10-23T08:31:00.000Z,completed,
TXN_00626,LOT_00833,COL_0046,REC_004,mixed_plastic,3.33,62.91,62.8,64.98,Pune,Pune,2026-08-05T13:53:00.000Z,partial,cash,,completed,
TXN_00627,LOT_00834,COL_0003,REC_004,mixed_plastic,41.78,962.61,995.88,973.75,Pune,Pune,2026-06-11T20:10:00.000Z,paid,cash,2026-06-11T22:55:00.000Z,completed,
TXN_00628,LOT_00835,COL_0042,REC_001,pcb|cable,32.12,12802.17,13271.67,8979.98,Pune,Pune,2026-05-19T18:22:00.000Z,paid,cash,2026-05-19T22:21:00.000Z,completed,PRICE_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00629,LOT_00836,COL_0042,REC_004,mixed_plastic|cable,46.38,4553.11,4825.9,5024.65,Pune,Pune,2025-09-24T20:53:00.000Z,paid,cash,2025-09-24T23:35:00.000Z,completed,
TXN_00630,LOT_00837,COL_0029,REC_007,mixed_plastic,20.77,773.11,724.01,725.59,Mumbai Suburban,Mumbai Suburban,2026-04-07T19:57:00.000Z,paid,cash,2026-04-07T20:27:00.000Z,completed,
TXN_00631,LOT_00839,COL_0046,REC_005,pcb,1.61,674.89,704.53,692.78,Pune,Pune,2025-11-19T00:09:00.000Z,paid,cash,2025-11-19T03:47:00.000Z,completed,
TXN_00632,LOT_00840,COL_0050,REC_001,pcb|cable,48.56,15818.04,13486.25,13711.51,Pune,Pune,2026-07-11T19:14:00.000Z,paid,cash,2026-07-11T22:43:00.000Z,completed,
TXN_00633,LOT_00841,COL_0056,REC_007,mixed_plastic|motor_magnet,35.48,573.83,536.15,538.85,Mumbai Suburban,Mumbai Suburban,2026-07-05T04:26:00.000Z,paid,upi,2026-07-05T08:05:00.000Z,completed,
TXN_00634,LOT_00842,COL_0039,REC_011,cable|pcb,48.01,8676.07,8506.61,8852.89,Thane,Thane,2026-08-17T21:29:00.000Z,paid,cash,2026-08-17T23:44:00.000Z,completed,
TXN_00635,LOT_00843,COL_0038,REC_013,pcb,0.2,753.32,721.73,729.9,Nashik,Nashik,2026-02-25T16:10:00.000Z,paid,cash,2026-02-25T19:59:00.000Z,completed,
TXN_00636,LOT_00844,COL_0032,REC_008,pcb|cable,1.33,654.41,645.31,644.54,Mumbai Suburban,Mumbai Suburban,2025-10-12T08:02:00.000Z,paid,cash,2025-10-12T10:03:00.000Z,completed,
TXN_00637,LOT_00845,COL_0019,REC_011,pcb,1.26,412.51,430.54,433.69,Thane,Thane,2026-07-11T14:16:00.000Z,unpaid,cash,,completed,
TXN_00638,LOT_00846,COL_0037,REC_002,cable,10.03,617.27,636.78,623.94,Pune,Pune,2025-12-08T11:37:00.000Z,paid,cash,2025-12-08T13:31:00.000Z,completed,WEIGHT_MISMATCH_AT_HANDOVER
TXN_00639,LOT_00848,COL_0055,REC_008,pcb,7.1,2509.92,2460.13,2474.66,Mumbai Suburban,Mumbai Suburban,2026-07-11T21:31:00.000Z,paid,cash,2026-07-11T23:14:00.000Z,completed,
TXN_00640,LOT_00849,COL_0012,REC_005,pcb,7.36,987.95,942.43,958.27,Pune,Pune,2026-05-01T10:06:00.000Z,paid,cash,2026-05-01T13:18:00.000Z,completed,
TXN_00641,LOT_00850,COL_0003,REC_003,mixed_plastic,42.12,442.2,474.87,456.72,Pune,Pune,2026-01-31T04:25:00.000Z,paid,upi,2026-01-31T07:50:00.000Z,completed,
TXN_00642,LOT_00851,COL_0037,REC_003,lcd_panel|motor_magnet,16.69,1081.87,1091.29,1085.27,Pune,Pune,2026-08-26T16:56:00.000Z,unpaid,cash,,pending,
TXN_00643,LOT_00852,COL_0048,REC_010,cable,20.55,3276.33,3378.11,3465.2,Thane,Thane,2025-09-05T10:34:00.000Z,paid,cash,2025-09-05T13:55:00.000Z,completed,
TXN_00644,LOT_00853,COL_0054,REC_003,mixed_plastic|crt|motor_magnet,27.9,1615.01,1610.75,1632.17,Pune,Pune,2025-10-07T15:23:00.000Z,paid,cash,2025-10-07T18:43:00.000Z,completed,
TXN_00645,LOT_00855,COL_0053,REC_013,battery|lcd_panel|motor_magnet,9.02,1417.45,1272.26,1280.58,Nashik,Nashik,2025-11-08T11:46:00.000Z,paid,cash,2025-11-08T13:29:00.000Z,completed,
TXN_00646,LOT_00856,COL_0014,REC_001,pcb,5.97,807.7,831.4,835.37,Pune,Pune,2025-12-22T08:51:00.000Z,paid,cash,2025-12-22T11:29:00.000Z,completed,
TXN_00647,LOT_00857,COL_0001,REC_012,mixed_plastic,16.97,401.51,428.05,292.39,Nashik,Nashik,2025-09-09T10:40:00.000Z,paid,cash,2025-09-09T11:37:00.000Z,completed,PRICE_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00648,LOT_00858,COL_0024,REC_007,mixed_plastic|cable|motor_magnet,37.03,6809.97,6839.33,6873.67,Mumbai Suburban,Mumbai Suburban,2026-02-22T11:08:00.000Z,paid,cash,2026-02-22T11:39:00.000Z,completed,
TXN_00649,LOT_00859,COL_0030,REC_012,mixed_plastic,24.92,631.22,568.79,556.06,Nashik,Nashik,2026-04-02T21:24:00.000Z,paid,cash,2026-04-03T01:00:00.000Z,completed,
TXN_00650,LOT_00860,COL_0048,REC_011,lcd_panel,67.37,1557.03,1553.37,1508.28,Thane,Thane,2026-03-23T01:36:00.000Z,unpaid,cash,,pending,
TXN_00651,LOT_00862,COL_0037,REC_001,pcb|mixed_plastic|motor_magnet,38.97,1749.99,1850.75,1856.56,Pune,Pune,2026-02-15T16:21:00.000Z,paid,cash,2026-02-15T18:07:00.000Z,completed,
