lotId,collectorId,status,itemCount,totalWeightKg,estimatedValueInr,locality,district,state,lat,lon,collectedAt,recyclerId,quotedPriceInr,updatedAt
LOT_00133,COL_0047,paid,2,57.44,7563.04,Seelampur,New Delhi,Delhi,28.67424871060401,77.26331383954361,2026-08-25T07:43:00.000Z,REC_019,7245.68,2026-08-27T22:26:00.000Z
LOT_00134,COL_0043,paid,2,18.62,2178.3,Hadapsar,Pune,Maharashtra,18.440901946434376,73.78515175179095,2026-05-31T11:18:00.000Z,REC_001,2398.64,2026-06-03T09:03:00.000Z
LOT_00135,COL_0004,paid,1,4.13,195.43,Katraj,Pune,Maharashtra,18.481544951060414,73.82173045595438,2026-05-28T16:30:00.000Z,REC_003,201.93,2026-05-28T20:39:00.000Z
LOT_00136,COL_0043,ready,1,0.26,352.61,Pimpri,Pune,Maharashtra,18.513696849764884,73.8506671647884,2026-02-11T14:32:00.000Z,,,2026-02-11T14:32:00.000Z
LOT_00137,COL_0032,ready,4,75.32,6247.05,Andheri East,Mumbai Suburban,Maharashtra,19.13344095297754,72.88755685767978,2026-04-29T07:09:00.000Z,,,2026-04-29T07:09:00.000Z
LOT_00138,COL_0020,ready,1,6.51,211.51,Wagle Estate,Thane,Maharashtra,19.280357553008198,73.03395179770737,2026-03-07T14:23:00.000Z,,,2026-03-07T14:23:00.000Z
LOT_00139,COL_0048,paid,3,57.7,3480.33,Dombivli,Thane,Maharashtra,19.256649743932485,73.01261476953924,2026-01-28T18:36:00.000Z,REC_010,3579.57,2026-01-31T11:27:00.000Z
LOT_00140,COL_0055,ready,1,44.92,6753.27,Malad,Mumbai Suburban,Maharashtra,19.10342381921262,72.86054143729135,2026-08-16T18:06:00.000Z,,,2026-08-16T18:06:00.000Z
LOT_00141,COL_0049,ready,4,24.55,5128.72,Mundka,New Delhi,Delhi,28.62773862152696,77.22145475937427,2026-03-03T06:21:00.000Z,,,2026-03-03T06:21:00.000Z
LOT_00142,COL_0040,paid,1,0.21,339.37,Andheri East,Mumbai Suburban,Maharashtra,19.188884577906133,72.93745612011551,2026-07-09T12:40:00.000Z,REC_008,335.7,2026-07-11T11:35:00.000Z
LOT_00143,COL_0007,handed_over,1,36.6,3794.19,Bhiwandi,Thane,Maharashtra,19.231273332405088,72.98977599916458,2026-06-07T17:02:00.000Z,REC_010,3525.45,2026-06-08T09:02:00.000Z
LOT_00144,COL_0019,handed_over,2,58.11,8359.38,Dombivli,Thane,Maharashtra,19.15551817512065,72.92159635760858,2025-10-11T10:40:00.000Z,REC_010,7959.54,2025-10-13T00:40:00.000Z
LOT_00145,COL_0012,paid,3,49.16,13558.62,Hadapsar,Pune,Maharashtra,18.47484791279733,73.8157031215176,2025-10-16T11:19:00.000Z,REC_005,13612.73,2025-10-17T09:28:00.000Z
LOT_00146,COL_0019,paid,1,6.25,1839.8,Bhiwandi,Thane,Maharashtra,19.177567526492474,72.94144077384323,2025-10-04T08:52:00.000Z,REC_010,1675.44,2025-10-05T19:59:00.000Z
LOT_00147,COL_0040,paid,3,30.33,3255.7,Andheri East,Mumbai Suburban,Maharashtra,19.11743633516729,72.87315270165055,2026-04-05T14:46:00.000Z,REC_007,3357.68,2026-04-06T20:37:00.000Z
LOT_00148,COL_0055,confirmed,1,75.41,1668.63,Andheri East,Mumbai Suburban,Maharashtra,19.056282984732093,72.81811468625888,2026-05-23T17:21:00.000Z,REC_007,1641.16,2026-05-25T11:50:00.000Z
LOT_00149,COL_0048,ready,2,69.78,3642.08,Dombivli,Thane,Maharashtra,19.147881749178467,72.91472357426062,2026-05-24T08:35:00.000Z,,,2026-05-24T08:35:00.000Z
LOT_00150,COL_0051,ready,2,17.28,3447.88,Govandi,Mumbai Suburban,Maharashtra,19.060144536314905,72.82159008268341,2026-01-05T13:43:00.000Z,,,2026-01-05T13:43:00.000Z
LOT_00151,COL_0041,ready,3,57.19,22052.4,Bommanahalli,Bengaluru Urban,Karnataka,13.013468348121643,77.63228151330948,2026-02-22T18:52:00.000Z,,,2026-02-22T18:52:00.000Z
LOT_00152,COL_0051,paid,2,10.34,1060.04,Kurla,Mumbai Suburban,Maharashtra,19.105293142689767,72.86222382842078,2026-07-25T08:16:00.000Z,REC_007,997.16,2026-07-26T10:17:00.000Z
LOT_00153,COL_0040,paid,3,14.93,2520.75,Andheri East,Mumbai Suburban,Maharashtra,19.03606611453593,72.79991950308234,2025-11-14T15:18:00.000Z,REC_008,2354.69,2025-11-16T18:38:00.000Z
LOT_00154,COL_0057,confirmed,1,27.34,599.02,Kamptee,Nagpur,Maharashtra,21.17381396150142,79.11341256535128,2025-10-24T19:37:00.000Z,REC_014,606.41,2025-10-25T12:58:00.000Z
LOT_00155,COL_0042,paid,3,78.71,993.72,Pimpri,Pune,Maharashtra,18.550586129920184,73.88386751692816,2025-11-24T17:17:00.000Z,REC_005,984.91,2025-11-27T10:16:00.000Z
LOT_00156,COL_0014,paid,3,60.59,4906.22,Wagholi,Pune,Maharashtra,18.446575238862632,73.79025771497638,2025-09-02T14:15:00.000Z,REC_004,4440.14,2025-09-04T06:53:00.000Z
LOT_00157,COL_0009,paid,3,94.24,17260.57,Satpur,Nashik,Maharashtra,19.97113311372697,73.76606980235428,2026-01-24T16:35:00.000Z,REC_013,17269.61,2026-01-27T13:57:00.000Z
LOT_00158,COL_0017,paid,4,34.14,6015.12,Dombivli,Thane,Maharashtra,19.234676384720206,72.99283874624818,2026-06-10T09:12:00.000Z,REC_011,6126.72,2026-06-11T02:43:00.000Z
LOT_00159,COL_0054,handed_over,2,5.06,696.99,Wagholi,Pune,Maharashtra,18.5830117619127,73.91305058572144,2026-05-11T08:42:00.000Z,REC_004,671.54,2026-05-11T20:42:00.000Z
LOT_00160,COL_0019,paid,4,36.96,2061.03,Wagle Estate,Thane,Maharashtra,19.171444527375698,72.93593007463812,2026-04-30T08:17:00.000Z,REC_010,1926.34,2026-05-01T08:19:00.000Z
LOT_00161,COL_0050,confirmed,4,83.53,2085.35,Wagholi,Pune,Maharashtra,18.55522817608863,73.88804535847977,2026-08-26T09:45:00.000Z,REC_001,1732.76,2026-08-28T20:06:00.000Z
LOT_00162,COL_0017,ready,2,35.97,1322.02,Dombivli,Thane,Maharashtra,19.1818547696799,72.94529929271191,2026-05-10T16:10:00.000Z,,,2026-05-10T16:10:00.000Z
LOT_00163,COL_0054,handed_over,1,0.06,62.07,Pimpri,Pune,Maharashtra,18.56215788152963,73.89428209337667,2026-03-31T06:04:00.000Z,REC_005,59.98,2026-04-02T09:04:00.000Z
LOT_00164,COL_0028,ready,1,41.85,6110.52,Kurla,Mumbai Suburban,Maharashtra,19.175062012156847,72.92501581094115,2025-10-04T14:13:00.000Z,,,2025-10-04T14:13:00.000Z
LOT_00165,COL_0025,confirmed,1,20.89,2184.22,Katraj,Pune,Maharashtra,18.475477595449984,73.81626983590499,2026-07-14T06:23:00.000Z,REC_004,1947.53,2026-07-17T03:15:00.000Z
LOT_00166,COL_0021,paid,1,181.96,1143.25,Wagholi,Pune,Maharashtra,18.466636622482536,73.80831296023429,2026-01-12T12:37:00.000Z,REC_005,1242.99,2026-01-14T20:10:00.000Z
LOT_00167,COL_0026,paid,1,5.77,320.7,Seelampur,New Delhi,Delhi,28.590644557172062,77.18807010145485,2026-05-02T07:56:00.000Z,REC_019,298.92,2026-05-02T11:26:00.000Z
LOT_00168,COL_0054,paid,1,3.62,790.17,Bhosari,Pune,Maharashtra,18.535106975482403,73.86993627793417,2025-11-15T19:28:00.000Z,REC_005,762.13,2025-11-16T02:07:00.000Z
LOT_00169,COL_0046,ready,1,5.01,287.5,Katraj,Pune,Maharashtra,18.571183405490217,73.9024050649412,2026-08-24T07:36:00.000Z,,,2026-08-24T07:36:00.000Z
LOT_00170,COL_0035,paid,3,27.85,3825.01,Malad,Mumbai Suburban,Maharashtra,19.1475284349978,72.90023559149802,2026-02-04T15:20:00.000Z,REC_008,3362.2,2026-02-07T18:30:00.000Z
LOT_00171,COL_0034,confirmed,2,5.08,1193.64,Kothrud,Pune,Maharashtra,18.545515379989144,73.87930384199024,2026-06-21T14:46:00.000Z,REC_005,1155.16,2026-06-22T17:22:00.000Z
LOT_00172,COL_0058,ready,1,80.86,1863.1,Mayapuri,New Delhi,Delhi,28.5430422720626,77.14522804485634,2026-02-20T07:05:00.000Z,,,2026-02-20T07:05:00.000Z
LOT_00173,COL_0056,handed_over,1,2.84,353.3,Kurla,Mumbai Suburban,Maharashtra,19.064964126056434,72.82592771345078,2025-11-16T08:32:00.000Z,REC_008,333.22,2025-11-18T17:32:00.000Z
LOT_00174,COL_0032,ready,1,0.29,384.3,Bhandup,Mumbai Suburban,Maharashtra,19.12953225795776,72.88403903216198,2026-07-07T15:55:00.000Z,,,2026-07-07T15:55:00.000Z
LOT_00175,COL_0006,ready,1,12.24,1221.11,Bhandup,Mumbai Suburban,Maharashtra,19.07484768186361,72.83482291367724,2025-10-25T13:34:00.000Z,,,2025-10-25T13:34:00.000Z
LOT_00176,COL_0060,ready,3,4.21,1281.03,Butibori,Nagpur,Maharashtra,21.209298241864147,79.14534841767772,2026-05-13T19:10:00.000Z,,,2026-05-13T19:10:00.000Z
LOT_00177,COL_0017,paid,1,0.31,354.45,Bhiwandi,Thane,Maharashtra,19.156390432807804,72.92238138952702,2026-07-19T07:26:00.000Z,REC_011,370.85,2026-07-19T20:14:00.000Z
LOT_00178,COL_0003,confirmed,4,10.05,1317.42,Kothrud,Pune,Maharashtra,18.464356546485423,73.80626089183689,2026-07-11T19:38:00.000Z,REC_003,1268.33,2026-07-12T13:51:00.000Z
LOT_00179,COL_0030,ready,1,41.38,5650.85,Satpur,Nashik,Maharashtra,20.00739689413458,73.79870720472113,2026-07-26T08:40:00.000Z,,,2026-07-26T08:40:00.000Z
LOT_00180,COL_0013,paid,1,3.09,193.61,Yelahanka,Bengaluru Urban,Karnataka,12.915381518675387,77.54400336680784,2025-11-22T18:56:00.000Z,REC_020,189.19,2025-11-24T22:38:00.000Z
LOT_00181,COL_0045,paid,1,20.73,553.28,Yelahanka,Bengaluru Urban,Karnataka,12.982396467512846,77.60431682076157,2025-10-17T07:35:00.000Z,REC_020,531.86,2025-10-20T08:05:00.000Z
LOT_00182,COL_0055,confirmed,1,32.79,395.59,Govandi,Mumbai Suburban,Maharashtra,19.09936576102525,72.85688918492272,2025-12-11T17:15:00.000Z,REC_007,407.53,2025-12-14T14:16:00.000Z
LOT_00183,COL_0021,confirmed,2,28.47,10198.37,Katraj,Pune,Maharashtra,18.527063310341536,73.86269697930739,2025-11-14T11:23:00.000Z,REC_005,8739.27,2025-11-16T05:16:00.000Z
LOT_00184,COL_0026,ready,2,6.45,1189.98,Mayapuri,New Delhi,Delhi,28.562151026235522,77.16242592361198,2026-07-01T11:16:00.000Z,,,2026-07-01T11:16:00.000Z
LOT_00185,COL_0022,paid,4,31.44,2751.81,Andheri East,Mumbai Suburban,Maharashtra,19.04433723230511,72.80736350907459,2025-11-18T08:14:00.000Z,REC_007,2713.32,2025-11-19T13:02:00.000Z
LOT_00186,COL_0019,paid,3,58.82,3144.47,Wagle Estate,Thane,Maharashtra,19.156839780043065,72.92278580203876,2026-03-06T06:25:00.000Z,REC_010,3103.09,2026-03-08T23:07:00.000Z
LOT_00187,COL_0054,paid,3,16.65,2430.82,Hadapsar,Pune,Maharashtra,18.519065674589573,73.85549910713063,2026-04-24T14:13:00.000Z,REC_005,2436.23,2026-04-26T21:20:00.000Z
LOT_00188,COL_0043,paid,3,54.14,7741.08,Pimpri,Pune,Maharashtra,18.50431590695828,73.84222431626246,2026-01-14T15:37:00.000Z,REC_003,7911.97,2026-01-14T19:02:00.000Z
LOT_00189,COL_0042,ready,1,18.61,232.63,Bhosari,Pune,Maharashtra,18.514870073170957,73.85172306585386,2026-05-04T10:39:00.000Z,,,2026-05-04T10:39:00.000Z
LOT_00190,COL_0005,confirmed,1,0.19,31.72,Hingna,Nagpur,Maharashtra,21.2198390124172,79.15483511117547,2026-07-31T19:45:00.000Z,REC_014,34.49,2026-08-01T07:23:00.000Z
LOT_00191,COL_0023,paid,3,34.97,10634.93,Seelampur,New Delhi,Delhi,28.557709295929968,77.15842836633698,2026-06-15T17:05:00.000Z,REC_019,9430.88,2026-06-16T05:47:00.000Z
LOT_00192,COL_0059,ready,2,21.53,5997.14,Hadapsar,Pune,Maharashtra,18.51321517904252,73.85023366113828,2026-05-29T07:06:00.000Z,,,2026-05-29T07:06:00.000Z
LOT_00193,COL_0032,ready,1,43.46,6330.82,Kurla,Mumbai Suburban,Maharashtra,19.075291006831826,72.83522190614863,2026-01-21T06:14:00.000Z,,,2026-01-21T06:14:00.000Z
LOT_00194,COL_0007,paid,1,0.1,112.52,Bhiwandi,Thane,Maharashtra,19.194430308583378,72.95661727772504,2026-05-26T11:05:00.000Z,REC_011,111.04,2026-05-27T23:55:00.000Z
LOT_00195,COL_0034,paid,1,3.68,533.82,Hadapsar,Pune,Maharashtra,18.589959835307297,73.91930385177658,2026-08-29T09:12:00.000Z,REC_003,521.17,2026-08-31T00:35:00.000Z
LOT_00196,COL_0045,handed_over,3,50.67,4482.8,Peenya,Bengaluru Urban,Karnataka,12.928765093496443,77.5560485841468,2025-12-14T09:28:00.000Z,REC_020,3884.75,2025-12-15T10:28:00.000Z
LOT_00197,COL_0042,paid,2,17.12,2625.9,Pimpri,Pune,Maharashtra,18.57523877699822,73.9060548992984,2025-10-11T16:23:00.000Z,REC_001,2611.47,2025-10-13T17:38:00.000Z
LOT_00198,COL_0053,ready,2,58.51,7253.91,Ambad,Nashik,Maharashtra,19.950622270591555,73.7476100435324,2025-09-10T18:24:00.000Z,,,2025-09-10T18:24:00.000Z
LOT_00199,COL_0057,ready,1,2.91,203.59,Hingna,Nagpur,Maharashtra,21.145675640943647,79.08808807684929,2025-09-22T09:25:00.000Z,,,2025-09-22T09:25:00.000Z
LOT_00200,COL_0024,paid,1,7.73,2755.13,Bhandup,Mumbai Suburban,Maharashtra,19.156131348392368,72.90797821355312,2025-12-24T18:27:00.000Z,REC_008,2923.95,2025-12-26T20:11:00.000Z
LOT_00201,COL_0036,handed_over,4,31.68,5728.67,Kurla,Mumbai Suburban,Maharashtra,19.085439644387368,72.84435567994862,2026-02-14T13:17:00.000Z,REC_008,5657.45,2026-02-16T04:17:00.000Z
LOT_00202,COL_0034,paid,1,9.14,306.92,Bhosari,Pune,Maharashtra,18.599454153859615,73.92784873847366,2026-01-17T07:34:00.000Z,REC_004,315.92,2026-01-18T21:11:00.000Z
LOT_00203,COL_0027,paid,1,0.43,27.66,Ambad,Nashik,Maharashtra,20.061969088464974,73.84782217961848,2026-06-01T17:10:00.000Z,REC_013,27.64,2026-06-04T03:41:00.000Z
LOT_00204,COL_0046,confirmed,1,16.03,6693.21,Kothrud,Pune,Maharashtra,18.459731102855503,73.80209799256995,2026-02-27T13:42:00.000Z,REC_004,7022.98,2026-03-01T20:21:00.000Z
LOT_00205,COL_0005,ready,1,0.24,257.02,Butibori,Nagpur,Maharashtra,21.181347066740692,79.12019236006662,2026-04-14T14:31:00.000Z,,,2026-04-14T14:31:00.000Z
LOT_00206,COL_0048,paid,1,10.65,1408.78,Wagle Estate,Thane,Maharashtra,19.17214677927941,72.93656210135147,2026-08-06T14:19:00.000Z,REC_010,1168.35,2026-08-07T14:30:00.000Z
LOT_00207,COL_0040,paid,2,152,1453.7,Kurla,Mumbai Suburban,Maharashtra,19.167625331437588,72.91832279829383,2026-05-12T09:12:00.000Z,REC_008,1425.1,2026-05-13T16:18:00.000Z
LOT_00208,COL_0005,confirmed,1,20.66,2046.17,Butibori,Nagpur,Maharashtra,21.181142632047834,79.12000836884305,2025-10-01T15:20:00.000Z,REC_014,1748.88,2025-10-02T01:23:00.000Z
LOT_00209,COL_0021,paid,3,53.82,11590.96,Katraj,Pune,Maharashtra,18.554046532744167,73.88698187946976,2026-06-19T12:43:00.000Z,REC_001,10710.62,2026-06-21T18:59:00.000Z
LOT_00210,COL_0047,ready,2,13.31,2525.05,Mundka,New Delhi,Delhi,28.69081259354353,77.27822133418918,2026-04-16T08:13:00.000Z,,,2026-04-16T08:13:00.000Z
LOT_00211,COL_0003,paid,1,0.03,6.11,Katraj,Pune,Maharashtra,18.52454970818907,73.86043473737017,2025-12-12T08:12:00.000Z,REC_003,6.18,2025-12-14T19:15:00.000Z
LOT_00212,COL_0039,paid,1,26.86,626.38,Dombivli,Thane,Maharashtra,19.14872887419462,72.91548598677515,2025-10-17T11:30:00.000Z,REC_011,660.54,2025-10-19T11:41:00.000Z
LOT_00213,COL_0014,confirmed,1,0.13,23.4,Wagholi,Pune,Maharashtra,18.57520604339391,73.90602543905452,2026-06-15T14:40:00.000Z,REC_004,25.36,2026-06-16T12:16:00.000Z
LOT_00214,COL_0044,paid,1,2.19,42.06,Kothrud,Pune,Maharashtra,18.50975919240117,73.84712327316106,2025-10-13T18:11:00.000Z,REC_003,44.06,2025-10-14T23:01:00.000Z
LOT_00215,COL_0036,ready,1,0.28,452.09,Malad,Mumbai Suburban,Maharashtra,19.060665209783615,72.82205868880524,2025-12-02T12:49:00.000Z,,,2025-12-02T12:49:00.000Z
LOT_00216,COL_0042,paid,3,26.16,3811.04,Katraj,Pune,Maharashtra,18.581733127617834,73.91189981485606,2025-12-24T10:34:00.000Z,REC_001,3686.99,2025-12-25T18:27:00.000Z
LOT_00217,COL_0044,ready,1,16.16,2171.58,Kothrud,Pune,Maharashtra,18.593780389139056,73.92274235022515,2026-06-20T18:21:00.000Z,,,2026-06-20T18:21:00.000Z
LOT_00218,COL_0034,paid,2,73.92,8839.53,Katraj,Pune,Maharashtra,18.59088944301903,73.92014049871713,2026-07-01T08:22:00.000Z,REC_002,9131.39,2026-07-03T07:31:00.000Z
LOT_00219,COL_0033,paid,2,36.24,2219.09,Dombivli,Thane,Maharashtra,19.149279494713245,72.91598154524192,2026-03-30T16:18:00.000Z,REC_011,2245.83,2026-04-02T05:21:00.000Z
LOT_00220,COL_0039,ready,3,116.72,3105.61,Bhiwandi,Thane,Maharashtra,19.258411688897013,73.01420052000731,2026-05-15T08:05:00.000Z,,,2026-05-15T08:05:00.000Z
LOT_00221,COL_0060,handed_over,1,11.99,361.62,Kamptee,Nagpur,Maharashtra,21.129868769663574,79.07386189269721,2026-04-12T08:10:00.000Z,REC_014,380.51,2026-04-14T06:10:00.000Z
LOT_00222,COL_0006,paid,3,36.21,2681.85,Govandi,Mumbai Suburban,Maharashtra,19.17844237842262,72.92805814058035,2026-05-07T18:14:00.000Z,REC_006,2720.48,2026-05-10T13:12:00.000Z
LOT_00223,COL_0037,paid,3,63.95,15547.41,Hadapsar,Pune,Maharashtra,18.528251302735505,73.86376617246196,2025-09-06T17:40:00.000Z,REC_003,15640.69,2025-09-09T17:32:00.000Z
LOT_00224,COL_0027,paid,2,30.65,6668.41,Ambad,Nashik,Maharashtra,19.96034436021,73.756359924189,2025-09-05T06:51:00.000Z,REC_013,6301.95,2025-09-06T06:54:00.000Z
LOT_00225,COL_0044,paid,1,4.4,875.67,Katraj,Pune,Maharashtra,18.56660648253709,73.89828583428339,2026-06-21T16:09:00.000Z,REC_001,860.79,2026-06-24T19:32:00.000Z
LOT_00226,COL_0030,paid,1,16.61,5573.49,Satpur,Nashik,Maharashtra,19.933693400099873,73.73237406008988,2026-08-11T09:43:00.000Z,REC_013,5345.8,2026-08-11T15:58:00.000Z
LOT_00227,COL_0051,paid,2,47.48,2107.79,Kurla,Mumbai Suburban,Maharashtra,19.11357804615647,72.86968024154082,2026-05-31T16:56:00.000Z,REC_007,2009.81,2026-06-03T19:54:00.000Z
LOT_00228,COL_0015,confirmed,3,50.85,6202.16,Chikalthana,Chhatrapati Sambhajinagar,Maharashtra,19.908143242922424,75.37204891863018,2026-01-22T18:28:00.000Z,REC_016,5442.83,2026-01-23T21:39:00.000Z
LOT_00229,COL_0033,paid,1,0.18,734.98,Ulhasnagar,Thane,Maharashtra,19.265202954429387,73.02031265898644,2026-08-26T09:39:00.000Z,REC_011,719.01,2026-08-27T11:29:00.000Z
LOT_00230,COL_0010,paid,2,32.89,6757.57,Katraj,Pune,Maharashtra,18.573615283304452,73.90459375497402,2026-01-08T06:53:00.000Z,REC_005,6778.69,2026-01-09T21:50:00.000Z
LOT_00231,COL_0005,ready,2,7.32,1904.35,Butibori,Nagpur,Maharashtra,21.183299221339823,79.12194929920584,2026-07-07T12:19:00.000Z,,,2026-07-07T12:19:00.000Z
LOT_00232,COL_0055,ready,1,0.33,526.81,Malad,Mumbai Suburban,Maharashtra,19.17737718664706,72.92709946798234,2026-04-17T19:46:00.000Z,,,2026-04-17T19:46:00.000Z
LOT_00233,COL_0006,paid,2,63.54,4244.67,Bhandup,Mumbai Suburban,Maharashtra,19.03449223690331,72.79850301321298,2025-11-06T17:47:00.000Z,REC_007,3966.87,2025-11-07T13:20:00.000Z
LOT_00234,COL_0005,ready,3,55.66,4551.83,Kamptee,Nagpur,Maharashtra,21.074123272429407,79.02369094518647,2025-10-07T18:38:00.000Z,,,2025-10-07T18:38:00.000Z
LOT_00235,COL_0027,ready,2,43.32,1820.74,Panchavati,Nashik,Maharashtra,20.038962106369436,73.82711589573249,2025-10-31T10:22:00.000Z,,,2025-10-31T10:22:00.000Z
LOT_00236,COL_0021,paid,4,77.3,5564.97,Kothrud,Pune,Maharashtra,18.549551955991983,73.8829367603928,2026-06-22T10:47:00.000Z,REC_005,5305.97,2026-06-24T21:38:00.000Z
LOT_00237,COL_0031,handed_over,2,0.43,220.64,Andheri East,Mumbai Suburban,Maharashtra,19.0478934248969,72.8105640824072,2026-02-21T08:35:00.000Z,REC_008,202.68,2026-02-23T09:35:00.000Z
LOT_00238,COL_0001,paid,2,44.58,2911.6,Satpur,Nashik,Maharashtra,19.933690556697545,73.7323715010278,2025-10-31T15:42:00.000Z,REC_013,2775.83,2025-11-03T09:30:00.000Z
LOT_00239,COL_0002,confirmed,1,19.64,526.35,Malad,Mumbai Suburban,Maharashtra,19.098246244458856,72.85588162001297,2026-03-09T13:57:00.000Z,REC_007,556.41,2026-03-10T10:43:00.000Z
LOT_00240,COL_0022,confirmed,2,20.95,2154.74,Bhandup,Mumbai Suburban,Maharashtra,19.16233023092747,72.91355720783471,2026-04-14T17:56:00.000Z,REC_008,2085.56,2026-04-15T17:25:00.000Z
LOT_00241,COL_0015,confirmed,2,62.68,1454.89,Chikalthana,Chhatrapati Sambhajinagar,Maharashtra,19.902994030070307,75.36741462706327,2026-05-02T16:30:00.000Z,REC_016,1502.49,2026-05-03T22:02:00.000Z
LOT_00242,COL_0035,paid,1,1.81,132.21,Govandi,Mumbai Suburban,Maharashtra,19.087845276190343,72.84652074857131,2025-12-20T07:28:00.000Z,REC_007,140.55,2025-12-20T13:38:00.000Z
LOT_00243,COL_0018,ready,2,8.9,1614.08,Malad,Mumbai Suburban,Maharashtra,19.115498404173554,72.87140856375619,2026-06-08T13:06:00.000Z,,,2026-06-08T13:06:00.000Z
LOT_00244,COL_0045,ready,1,14.63,2456.96,Peenya,Bengaluru Urban,Karnataka,13.005216014793517,77.62485441331417,2025-11-30T06:10:00.000Z,,,2025-11-30T06:10:00.000Z
LOT_00245,COL_0012,paid,2,10.99,1395.31,Katraj,Pune,Maharashtra,18.504101346106825,73.84203121149615,2025-09-10T06:18:00.000Z,REC_001,1335.83,2025-09-10T21:25:00.000Z
LOT_00246,COL_0059,paid,1,14.16,267.52,Katraj,Pune,Maharashtra,18.46182335113138,73.80398101601824,2026-02-28T06:49:00.000Z,REC_003,246.82,2026-02-28T17:46:00.000Z
LOT_00247,COL_0008,ready,1,34.76,4662.01,Panchavati,Nashik,Maharashtra,19.986760570071635,73.78013451306447,2025-11-20T13:58:00.000Z,,,2025-11-20T13:58:00.000Z
LOT_00248,COL_0019,paid,3,37.58,5852.74,Ulhasnagar,Thane,Maharashtra,19.217812888714672,72.9776615998432,2026-03-13T09:08:00.000Z,REC_010,6178.34,2026-03-14T02:34:00.000Z
LOT_00249,COL_0051,paid,1,15.49,2475.46,Govandi,Mumbai Suburban,Maharashtra,19.09533331618309,72.85325998456477,2026-02-13T08:26:00.000Z,REC_007,2342.9,2026-02-13T17:00:00.000Z
LOT_00250,COL_0037,paid,1,24.89,1592.49,Hadapsar,Pune,Maharashtra,18.498133833752572,73.83666045037732,2026-01-13T15:29:00.000Z,REC_001,1536.06,2026-01-14T22:45:00.000Z
LOT_00251,COL_0027,paid,2,70.27,3546.74,Panchavati,Nashik,Maharashtra,19.970609890185294,73.76559890116677,2026-03-25T16:20:00.000Z,REC_013,3436.82,2026-03-25T23:51:00.000Z
LOT_00252,COL_0037,paid,2,65.72,5370.63,Katraj,Pune,Maharashtra,18.554770800182222,73.887633720164,2026-03-19T15:12:00.000Z,REC_002,4592.8,2026-03-20T02:39:00.000Z
LOT_00253,COL_0017,paid,1,1.29,66.05,Ulhasnagar,Thane,Maharashtra,19.170179337728023,72.93479140395522,2026-06-06T16:01:00.000Z,REC_010,65.63,2026-06-08T10:39:00.000Z
LOT_00254,COL_0036,ready,1,32.65,4773.43,Kurla,Mumbai Suburban,Maharashtra,19.09234267615378,72.8505684085384,2025-11-12T19:35:00.000Z,,,2025-11-12T19:35:00.000Z
LOT_00255,COL_0003,ready,2,18.72,4829.21,Katraj,Pune,Maharashtra,18.549076570951936,73.88250891385675,2025-12-10T12:45:00.000Z,,,2025-12-10T12:45:00.000Z
LOT_00256,COL_0057,paid,1,0.25,35.26,Hingna,Nagpur,Maharashtra,21.139590161572396,79.08261114541516,2025-10-15T16:35:00.000Z,REC_014,34.91,2025-10-16T09:57:00.000Z
LOT_00257,COL_0029,ready,1,12.25,4609.55,Malad,Mumbai Suburban,Maharashtra,19.09018396907151,72.84862557216435,2026-05-26T11:36:00.000Z,,,2026-05-26T11:36:00.000Z
LOT_00258,COL_0054,paid,1,8.47,936.17,Bhosari,Pune,Maharashtra,18.554234324255585,73.88715089183003,2025-10-14T18:57:00.000Z,REC_002,1023.11,2025-10-16T16:30:00.000Z
LOT_00259,COL_0005,ready,1,27.99,3289.38,Hingna,Nagpur,Maharashtra,21.079074179883303,79.02814676189497,2026-07-18T15:55:00.000Z,,,2026-07-18T15:55:00.000Z
LOT_00260,COL_0037,confirmed,1,41.84,5994.08,Pimpri,Pune,Maharashtra,18.551147888348996,73.88437309951411,2026-06-24T10:10:00.000Z,REC_001,5170.76,2026-06-26T17:37:00.000Z
LOT_00261,COL_0016,ready,1,41.52,4838.67,Andheri East,Mumbai Suburban,Maharashtra,19.12517983019948,72.88012184717952,2026-03-11T13:03:00.000Z,,,2026-03-11T13:03:00.000Z
LOT_00262,COL_0046,paid,1,1.2,86.25,Kothrud,Pune,Maharashtra,18.54842745912224,73.88192471321003,2025-09-21T09:08:00.000Z,REC_001,83.15,2025-09-21T23:57:00.000Z
LOT_00263,COL_0043,paid,1,8.39,628.83,Kothrud,Pune,Maharashtra,18.543153544524312,73.87717819007189,2026-05-16T10:47:00.000Z,REC_005,602.66,2026-05-18T23:58:00.000Z
LOT_00264,COL_0047,paid,1,35.48,2985.88,Mayapuri,New Delhi,Delhi,28.634370837615432,77.22742375385388,2026-03-28T17:43:00.000Z,REC_019,2928.22,2026-03-31T08:05:00.000Z
LOT_00265,COL_0031,paid,2,94.17,7040.14,Kurla,Mumbai Suburban,Maharashtra,19.109629255390168,72.86612632985114,2026-05-21T08:08:00.000Z,REC_007,7112.79,2026-05-22T09:33:00.000Z
LOT_00266,COL_0016,confirmed,1,0.55,63,Kurla,Mumbai Suburban,Maharashtra,19.037750006733837,72.80143500606044,2026-05-27T13:42:00.000Z,REC_007,58.99,2026-05-29T13:52:00.000Z
