sampleId,imageRef,imageHash,labelCategoryId,labelSubCategoryId,labelSource,weightKg,district,observedPriceInr,finalPriceInr,capturedAt,split,synthetic
TRN_000133,synthetic://images/lcd_tv_panel/f2b39a57d1ca.jpg,f2b39a57d1ca,lcd_panel,lcd_tv_panel,collector,49.37,Thane,1055.04,1003.78,2026-07-19T08:37:00.000Z,train,true
TRN_000134,synthetic://images/plastic_mixed_dirty/1c0d43424613.jpg,1c0d43424613,mixed_plastic,plastic_mixed_dirty,recycler_corrected,18.4,Thane,180.6,171.83,2026-07-19T08:37:00.000Z,train,true
TRN_000135,synthetic://images/plastic_mixed_dirty/83eaf969faf4.jpg,83eaf969faf4,mixed_plastic,plastic_mixed_dirty,collector,16.94,Pune,213.78,187.21,2026-06-16T19:54:00.000Z,train,true
TRN_000136,synthetic://images/motor_speaker_magnet/9095144b5ca6.jpg,9095144b5ca6,motor_magnet,motor_speaker_magnet,recycler_corrected,3.32,Pune,175.07,164.97,2026-07-06T12:44:00.000Z,train,true
TRN_000137,synthetic://images/pcb_mobile/5152885e8afb.jpg,5152885e8afb,pcb,pcb_mobile,collector,0.04,Pune,41.87,39.46,2026-07-06T12:44:00.000Z,test,true
TRN_000138,synthetic://images/motor_fan_ac/0d560e991ba8.jpg,0d560e991ba8,motor_magnet,motor_fan_ac,collector,13.3,Pune,1555.85,1466.11,2026-07-06T12:44:00.000Z,test,true
TRN_000139,synthetic://images/cable_aluminium/e05ca4710382.jpg,e05ca4710382,cable,cable_aluminium,collector,4.83,Mumbai Suburban,688.37,,2025-11-04T16:49:00.000Z,train,true
TRN_000140,synthetic://images/cable_mixed_scrap/ee57315986b0.jpg,ee57315986b0,cable,cable_mixed_scrap,collector,18.68,Thane,3233.55,3281.04,2025-10-29T13:00:00.000Z,val,true
TRN_000141,synthetic://images/motor_small_appliance/9df8987e28b6.jpg,9df8987e28b6,motor_magnet,motor_small_appliance,recycler_corrected,8.62,Thane,1146.72,1163.56,2025-10-29T13:00:00.000Z,train,true
TRN_000142,synthetic://images/plastic_abs_casing/1cedce12b07b.jpg,1cedce12b07b,mixed_plastic,plastic_abs_casing,collector,9.41,Thane,138.47,140.5,2025-10-29T13:00:00.000Z,train,true
TRN_000143,synthetic://images/cable_mixed_scrap/e6948f1f3bef.jpg,e6948f1f3bef,cable,cable_mixed_scrap,collector,18.89,Thane,3269.9,3317.92,2025-10-29T13:00:00.000Z,val,true
TRN_000144,synthetic://images/cable_copper_house/e3b806e485c1.jpg,e3b806e485c1,cable,cable_copper_house,collector,26.5,Nagpur,6942.34,,2026-02-12T10:14:00.000Z,train,true
TRN_000145,synthetic://images/battery_li_ion_laptop/0b345d9c8c05.jpg,0b345d9c8c05,battery,battery_li_ion_laptop,collector,2.35,Nashik,559.01,553.45,2025-10-12T10:01:00.000Z,train,true
TRN_000146,synthetic://images/lcd_tv_panel/0a1b437102dd.jpg,0a1b437102dd,lcd_panel,lcd_tv_panel,recycler_corrected,59.37,Pune,1275.61,1212.16,2025-11-22T11:42:00.000Z,train,true
TRN_000147,synthetic://images/pcb_tv_low_grade/5c3ee43695ba.jpg,5c3ee43695ba,pcb,pcb_tv_low_grade,collector,6.78,Mumbai Suburban,834.82,793.04,2026-05-08T12:25:00.000Z,val,true
TRN_000148,synthetic://images/battery_li_ion_mobile/3ee8875c2dc7.jpg,3ee8875c2dc7,battery,battery_li_ion_mobile,collector,0.09,Mumbai Suburban,17.25,16.39,2026-05-08T12:25:00.000Z,train,true
TRN_000149,synthetic://images/cable_aluminium/11c10090b085.jpg,11c10090b085,cable,cable_aluminium,collector,27,Mumbai Suburban,4030.24,3828.55,2026-05-08T12:25:00.000Z,val,true
TRN_000150,synthetic://images/battery_lead_acid_ups/06150b1dfab4.jpg,06150b1dfab4,battery,battery_lead_acid_ups,collector,60.27,Mumbai Suburban,4605.29,4374.83,2026-05-08T12:25:00.000Z,train,true
TRN_000151,synthetic://images/plastic_hips_tv/84bc3a20bb51.jpg,84bc3a20bb51,mixed_plastic,plastic_hips_tv,collector,35.22,Nashik,374.99,363.32,2026-03-11T10:51:00.000Z,train,true
TRN_000152,synthetic://images/cable_data_thin/9b9917a1dbe7.jpg,9b9917a1dbe7,cable,cable_data_thin,collector,11.95,Pune,1546.81,1596.92,2025-10-09T14:07:00.000Z,train,true
TRN_000153,synthetic://images/pcb_cpu_processor/21650b71f787.jpg,21650b71f787,pcb,pcb_cpu_processor,collector,0.05,Pune,210.23,217.04,2025-10-09T14:07:00.000Z,val,true
TRN_000154,synthetic://images/pcb_mobile/baa4b8ba244c.jpg,baa4b8ba244c,pcb,pcb_mobile,recycler_corrected,0.27,Pune,279.83,288.9,2025-10-09T14:07:00.000Z,train,true
TRN_000155,synthetic://images/pcb_ram_gold/83dcf6209422.jpg,83dcf6209422,pcb,pcb_ram_gold,collector,0.41,Nashik,565.92,,2026-06-10T13:25:00.000Z,val,true
TRN_000156,synthetic://images/pcb_cpu_processor/9bc6620eed6d.jpg,9bc6620eed6d,pcb,pcb_cpu_processor,collector,0.12,Nashik,364.7,,2026-06-10T13:25:00.000Z,train,true
TRN_000157,synthetic://images/pcb_motherboard/3f06ca5ddc73.jpg,3f06ca5ddc73,pcb,pcb_motherboard,collector,4.63,Pune,1255.12,1164.88,2026-01-14T06:17:00.000Z,val,true
TRN_000158,synthetic://images/pcb_ram_gold/a80e6dad66ec.jpg,a80e6dad66ec,pcb,pcb_ram_gold,collector,0.12,Nagpur,131.48,,2026-01-01T17:10:00.000Z,train,true
TRN_000159,synthetic://images/pcb_cpu_processor/bc75d5f4b010.jpg,bc75d5f4b010,pcb,pcb_cpu_processor,recycler_corrected,0.09,Nagpur,273.86,,2026-01-01T17:10:00.000Z,test,true
TRN_000160,synthetic://images/pcb_mobile/2616bdf0d4df.jpg,2616bdf0d4df,pcb,pcb_mobile,collector,0.18,Mumbai Suburban,229.2,220.45,2026-08-02T14:41:00.000Z,train,true
TRN_000161,synthetic://images/pcb_ram_gold/31a25d85ae86.jpg,31a25d85ae86,pcb,pcb_ram_gold,collector,0.08,Mumbai Suburban,59.51,57.24,2026-08-02T14:41:00.000Z,train,true
TRN_000162,synthetic://images/battery_lead_acid_ups/cc89668b35ec.jpg,cc89668b35ec,battery,battery_lead_acid_ups,collector,88.62,Pune,5919.23,5316.51,2026-01-01T14:21:00.000Z,test,true
TRN_000163,synthetic://images/cable_copper_house/fd0c868b80c4.jpg,fd0c868b80c4,cable,cable_copper_house,collector,19.38,Pune,8116.61,7290.15,2026-01-01T14:21:00.000Z,train,true
TRN_000164,synthetic://images/cable_data_thin/3af163e8c100.jpg,3af163e8c100,cable,cable_data_thin,collector,33.23,Pune,4264.74,3830.49,2026-01-01T14:21:00.000Z,train,true
TRN_000165,synthetic://images/plastic_hips_tv/9a4caa761c6d.jpg,9a4caa761c6d,mixed_plastic,plastic_hips_tv,collector,32.3,Thane,855,,2026-03-24T06:07:00.000Z,test,true
TRN_000166,synthetic://images/cable_data_thin/2995a330ed3e.jpg,2995a330ed3e,cable,cable_data_thin,collector,40.1,Bengaluru Urban,5798.86,6168.57,2025-11-02T14:13:00.000Z,train,true
TRN_000167,synthetic://images/cable_copper_house/6ef883c8bc9c.jpg,6ef883c8bc9c,cable,cable_copper_house,collector,30.16,Nashik,11073.67,,2026-06-03T06:04:00.000Z,train,true
TRN_000168,synthetic://images/crt_yoke/588e73bb81bd.jpg,588e73bb81bd,crt,crt_yoke,collector,3.9,Nashik,239.18,,2026-06-03T06:04:00.000Z,train,true
TRN_000169,synthetic://images/plastic_abs_casing/c82e00441476.jpg,c82e00441476,mixed_plastic,plastic_abs_casing,collector,20.36,Thane,663.74,,2026-07-10T17:00:00.000Z,test,true
TRN_000170,synthetic://images/pcb_motherboard/12496df8f7d7.jpg,12496df8f7d7,pcb,pcb_motherboard,collector,6.08,Pune,1416.48,1443.82,2026-03-04T12:28:00.000Z,train,true
TRN_000171,synthetic://images/crt_tv/f878dba67e11.jpg,f878dba67e11,crt,crt_tv,recycler_corrected,76.97,Pune,483.6,492.94,2026-03-04T12:28:00.000Z,train,true
TRN_000172,synthetic://images/cable_copper_house/7e1d14978fd6.jpg,7e1d14978fd6,cable,cable_copper_house,collector,23.61,Thane,9871.58,9585.04,2025-11-27T15:51:00.000Z,train,true
TRN_000173,synthetic://images/motor_fan_ac/3dc7e9bf4369.jpg,3dc7e9bf4369,motor_magnet,motor_fan_ac,collector,23.12,Mumbai Suburban,3702.9,,2025-11-01T17:30:00.000Z,test,true
TRN_000174,synthetic://images/battery_li_ion_mobile/0f968394b652.jpg,0f968394b652,battery,battery_li_ion_mobile,collector,0.09,Pune,18.03,17.55,2025-09-07T17:11:00.000Z,train,true
TRN_000175,synthetic://images/cable_aluminium/1276588bb8e5.jpg,1276588bb8e5,cable,cable_aluminium,collector,40.91,Pune,5676.26,5526.51,2025-09-07T17:11:00.000Z,test,true
TRN_000176,synthetic://images/cable_mixed_scrap/22f772a86671.jpg,22f772a86671,cable,cable_mixed_scrap,collector,28.72,Mumbai Suburban,2615.3,2398.36,2025-12-31T09:56:00.000Z,test,true
TRN_000177,synthetic://images/plastic_abs_casing/e339db5f473f.jpg,e339db5f473f,mixed_plastic,plastic_abs_casing,collector,44.04,Mumbai Suburban,1613.38,1479.55,2025-12-31T09:56:00.000Z,val,true
TRN_000178,synthetic://images/battery_li_ion_laptop/e17d49fdcc5e.jpg,e17d49fdcc5e,battery,battery_li_ion_laptop,recycler_corrected,1.47,Mumbai Suburban,295.04,270.57,2025-12-31T09:56:00.000Z,train,true
TRN_000179,synthetic://images/motor_small_appliance/8fc28d1a28e0.jpg,8fc28d1a28e0,motor_magnet,motor_small_appliance,collector,3.59,Pune,483.9,423.19,2025-10-08T13:26:00.000Z,val,true
TRN_000180,synthetic://images/plastic_abs_casing/fa455fc1e756.jpg,fa455fc1e756,mixed_plastic,plastic_abs_casing,collector,33.64,Pune,1129.63,1099.41,2026-02-23T18:01:00.000Z,train,true
TRN_000181,synthetic://images/led_backlight_strip/9eef35bbf77a.jpg,9eef35bbf77a,lcd_panel,led_backlight_strip,collector,29.84,Pune,2752.14,2678.5,2026-02-23T18:01:00.000Z,train,true
TRN_000182,synthetic://images/lcd_monitor_panel/03ae69b9b855.jpg,03ae69b9b855,lcd_panel,lcd_monitor_panel,collector,53.15,Pune,920.47,895.84,2026-02-23T18:01:00.000Z,val,true
TRN_000183,synthetic://images/motor_fan_ac/6b332e35a8af.jpg,6b332e35a8af,motor_magnet,motor_fan_ac,collector,3.16,New Delhi,500.83,,2026-05-06T12:23:00.000Z,test,true
TRN_000184,synthetic://images/cable_mixed_scrap/cc80f6f36515.jpg,cc80f6f36515,cable,cable_mixed_scrap,recycler_corrected,33.17,New Delhi,7030.38,,2026-05-06T12:23:00.000Z,train,true
TRN_000185,synthetic://images/plastic_mixed_dirty/c46395b79879.jpg,c46395b79879,mixed_plastic,plastic_mixed_dirty,recycler_corrected,20.18,Nashik,235.41,230.87,2026-03-05T19:02:00.000Z,train,true
TRN_000186,synthetic://images/battery_li_ion_mobile/f52107e96259.jpg,f52107e96259,battery,battery_li_ion_mobile,collector,0.33,Nashik,60.47,59.31,2026-03-05T19:02:00.000Z,train,true
TRN_000187,synthetic://images/plastic_mixed_dirty/535d93c3c8e9.jpg,535d93c3c8e9,mixed_plastic,plastic_mixed_dirty,collector,21.95,Mumbai Suburban,284.41,278.7,2026-07-28T11:20:00.000Z,train,true
TRN_000188,synthetic://images/motor_speaker_magnet/71e621bb71f9.jpg,71e621bb71f9,motor_magnet,motor_speaker_magnet,collector,5.72,Mumbai Suburban,426.77,418.2,2026-07-28T11:20:00.000Z,train,true
TRN_000189,synthetic://images/battery_lead_acid_ups/85aafbc0c4ba.jpg,85aafbc0c4ba,battery,battery_lead_acid_ups,collector,45.74,Nashik,2730.17,2487.28,2026-02-03T12:48:00.000Z,val,true
TRN_000190,synthetic://images/pcb_cpu_processor/355b82b0175e.jpg,355b82b0175e,pcb,pcb_cpu_processor,collector,0.17,Mumbai Suburban,702.14,710.97,2026-04-30T09:46:00.000Z,train,true
TRN_000191,synthetic://images/battery_li_ion_mobile/6fa0a901328b.jpg,6fa0a901328b,battery,battery_li_ion_mobile,recycler_corrected,0.19,Mumbai Suburban,37.26,37.73,2026-04-30T09:46:00.000Z,test,true
TRN_000192,synthetic://images/motor_fan_ac/ed316c0d6f2c.jpg,ed316c0d6f2c,motor_magnet,motor_fan_ac,collector,9.68,Pune,1445.12,1371.96,2026-01-08T06:59:00.000Z,train,true
TRN_000193,synthetic://images/cable_mixed_scrap/c5d1fad39d2f.jpg,c5d1fad39d2f,cable,cable_mixed_scrap,collector,32.94,Nashik,4557.18,4301.74,2026-04-12T11:41:00.000Z,train,true
TRN_000194,synthetic://images/pcb_tv_low_grade/6e775bd53b1a.jpg,6e775bd53b1a,pcb,pcb_tv_low_grade,recycler_corrected,2.03,Thane,188.7,203.96,2026-05-06T09:17:00.000Z,train,true
TRN_000195,synthetic://images/cable_aluminium/815ef5808543.jpg,815ef5808543,cable,cable_aluminium,collector,18.87,Thane,2785.21,3010.37,2026-05-06T09:17:00.000Z,test,true
TRN_000196,synthetic://images/motor_speaker_magnet/2d3d25c07dd3.jpg,2d3d25c07dd3,motor_magnet,motor_speaker_magnet,collector,0.33,Nagpur,21.91,,2025-10-19T18:59:00.000Z,val,true
TRN_000197,synthetic://images/pcb_power_supply/181ff3c0295a.jpg,181ff3c0295a,pcb,pcb_power_supply,collector,2.51,Nagpur,275.9,,2025-10-19T18:59:00.000Z,train,true
TRN_000198,synthetic://images/cable_mixed_scrap/ce598d6b4d96.jpg,ce598d6b4d96,cable,cable_mixed_scrap,collector,42.13,Nagpur,8109.88,,2025-10-19T18:59:00.000Z,train,true
TRN_000199,synthetic://images/pcb_mobile/bfb1b18041d6.jpg,bfb1b18041d6,pcb,pcb_mobile,collector,0.07,Pune,72.41,72.65,2026-03-24T17:13:00.000Z,train,true
TRN_000200,synthetic://images/cable_data_thin/2df2aa65dfa5.jpg,2df2aa65dfa5,cable,cable_data_thin,collector,27.73,Pune,2900.99,2910.48,2026-03-24T17:13:00.000Z,train,true
TRN_000201,synthetic://images/cable_mixed_scrap/d12cdc329276.jpg,d12cdc329276,cable,cable_mixed_scrap,collector,42.33,Mumbai Suburban,5898.05,5899.89,2026-02-04T15:02:00.000Z,val,true
TRN_000202,synthetic://images/motor_hdd_assembly/7a9ffb978fca.jpg,7a9ffb978fca,motor_magnet,motor_hdd_assembly,recycler_corrected,2.39,Mumbai Suburban,655.76,655.97,2026-02-04T15:02:00.000Z,val,true
TRN_000203,synthetic://images/cable_data_thin/3dcc2ebd8ab7.jpg,3dcc2ebd8ab7,cable,cable_data_thin,collector,43.71,Pune,5576.52,5045.42,2026-03-10T19:54:00.000Z,train,true
TRN_000204,synthetic://images/pcb_power_supply/a8ec18d049f4.jpg,a8ec18d049f4,pcb,pcb_power_supply,collector,6.63,Pune,843.93,763.56,2026-03-10T19:54:00.000Z,train,true
TRN_000205,synthetic://images/motor_speaker_magnet/62ba7cd75768.jpg,62ba7cd75768,motor_magnet,motor_speaker_magnet,collector,2.42,New Delhi,180.05,,2026-05-20T12:27:00.000Z,val,true
TRN_000206,synthetic://images/cable_data_thin/21a2b87b7598.jpg,21a2b87b7598,cable,cable_data_thin,collector,26.26,New Delhi,4413.89,,2026-05-20T12:27:00.000Z,train,true
TRN_000207,synthetic://images/crt_yoke/7721b0654630.jpg,7721b0654630,crt,crt_yoke,collector,1.15,New Delhi,102.89,,2026-05-20T12:27:00.000Z,train,true
TRN_000208,synthetic://images/motor_small_appliance/a402a8ff6285.jpg,a402a8ff6285,motor_magnet,motor_small_appliance,recycler_corrected,17.91,New Delhi,2741.3,,2026-02-04T15:44:00.000Z,val,true
TRN_000209,synthetic://images/cable_mixed_scrap/9b26812c8289.jpg,9b26812c8289,cable,cable_mixed_scrap,collector,18.97,Pune,3557.82,3639.78,2026-02-12T18:19:00.000Z,val,true
TRN_000210,synthetic://images/plastic_mixed_dirty/e44afa120d30.jpg,e44afa120d30,mixed_plastic,plastic_mixed_dirty,collector,9.78,Mumbai Suburban,121.48,120.25,2026-05-01T09:19:00.000Z,test,true
TRN_000211,synthetic://images/cable_data_thin/ce683ade4505.jpg,ce683ade4505,cable,cable_data_thin,collector,38.7,Pune,4948.96,5061.37,2026-04-26T10:38:00.000Z,train,true
TRN_000212,synthetic://images/crt_monitor/15e32e066350.jpg,15e32e066350,crt,crt_monitor,collector,129.33,Mumbai Suburban,1136.28,1123.43,2025-11-28T19:21:00.000Z,train,true
TRN_000213,synthetic://images/battery_lead_acid_ups/01f6acd0e448.jpg,01f6acd0e448,battery,battery_lead_acid_ups,recycler_corrected,6.66,Pune,593.41,633.01,2026-04-09T15:44:00.000Z,train,true
TRN_000214,synthetic://images/motor_small_appliance/b8fc408cccaa.jpg,b8fc408cccaa,motor_magnet,motor_small_appliance,recycler_corrected,11.68,Mumbai Suburban,1695.7,1651.57,2025-12-12T16:14:00.000Z,train,true
TRN_000215,synthetic://images/plastic_hips_tv/a5ca504653e8.jpg,a5ca504653e8,mixed_plastic,plastic_hips_tv,collector,9.86,Nagpur,230.98,246.57,2025-12-03T14:00:00.000Z,train,true
TRN_000216,synthetic://images/plastic_mixed_dirty/e1eb91ad7057.jpg,e1eb91ad7057,mixed_plastic,plastic_mixed_dirty,collector,9.69,Pune,53.68,51.32,2026-07-15T10:47:00.000Z,train,true
TRN_000217,synthetic://images/plastic_abs_casing/5ba56ace09e3.jpg,5ba56ace09e3,mixed_plastic,plastic_abs_casing,collector,8.08,Pune,197.73,189.05,2026-07-15T10:47:00.000Z,test,true
TRN_000218,synthetic://images/pcb_tv_low_grade/7f8621caa65c.jpg,7f8621caa65c,pcb,pcb_tv_low_grade,collector,4.02,Pune,409.92,391.94,2026-07-15T10:47:00.000Z,val,true
TRN_000219,synthetic://images/plastic_mixed_dirty/2cb693ed0a00.jpg,2cb693ed0a00,mixed_plastic,plastic_mixed_dirty,collector,42.19,Pune,545.33,521.4,2026-07-15T10:47:00.000Z,train,true
TRN_000220,synthetic://images/cable_data_thin/aabebe0e4627.jpg,aabebe0e4627,cable,cable_data_thin,collector,18.12,Thane,1784.89,1757.2,2026-06-18T10:27:00.000Z,train,true
TRN_000221,synthetic://images/pcb_motherboard/2cdbd11f4874.jpg,2cdbd11f4874,pcb,pcb_motherboard,collector,8.3,Thane,2779.01,2735.9,2026-06-18T10:27:00.000Z,test,true
TRN_000222,synthetic://images/battery_li_ion_laptop/171fe3a98206.jpg,171fe3a98206,battery,battery_li_ion_laptop,collector,3.06,Nashik,649.39,688.31,2026-07-16T15:23:00.000Z,val,true
TRN_000223,synthetic://images/pcb_ram_gold/97918486d1c2.jpg,97918486d1c2,pcb,pcb_ram_gold,collector,0.33,Thane,493.79,466.88,2026-04-28T16:31:00.000Z,train,true
TRN_000224,synthetic://images/crt_monitor/2c8b87c87190.jpg,2c8b87c87190,crt,crt_monitor,recycler_corrected,165.08,Nashik,1475.88,1380.58,2026-08-27T11:13:00.000Z,val,true
TRN_000225,synthetic://images/pcb_power_supply/ec13e0e4add7.jpg,ec13e0e4add7,pcb,pcb_power_supply,collector,1.41,Thane,154.7,162.33,2025-09-09T15:07:00.000Z,val,true
TRN_000226,synthetic://images/lcd_laptop_panel/f42e5a10c52e.jpg,f42e5a10c52e,lcd_panel,lcd_laptop_panel,recycler_corrected,1.81,Thane,41.48,43.53,2025-09-09T15:07:00.000Z,train,true
TRN_000227,synthetic://images/cable_mixed_scrap/c4be6a54eb02.jpg,c4be6a54eb02,cable,cable_mixed_scrap,collector,6.01,Thane,1268.71,1331.31,2025-09-09T15:07:00.000Z,train,true
TRN_000228,synthetic://images/cable_copper_house/216551e5fc44.jpg,216551e5fc44,cable,cable_copper_house,collector,17.45,Thane,7313.12,7673.95,2025-09-09T15:07:00.000Z,train,true
TRN_000229,synthetic://images/motor_fan_ac/f24b8fb172db.jpg,f24b8fb172db,motor_magnet,motor_fan_ac,collector,31.57,Thane,4967.54,4705.2,2026-02-14T19:45:00.000Z,val,true
TRN_000230,synthetic://images/plastic_mixed_dirty/0b6855304e53.jpg,0b6855304e53,mixed_plastic,plastic_mixed_dirty,collector,27.17,Thane,260.22,246.48,2026-02-14T19:45:00.000Z,train,true
TRN_000231,synthetic://images/crt_yoke/9b4cf50a475e.jpg,9b4cf50a475e,crt,crt_yoke,recycler_corrected,3.62,Mumbai Suburban,235.78,,2026-07-26T15:24:00.000Z,train,true
TRN_000232,synthetic://images/pcb_tv_low_grade/63a6d9d6483c.jpg,63a6d9d6483c,pcb,pcb_tv_low_grade,recycler_corrected,3.41,Pune,244.86,255.5,2026-03-01T12:27:00.000Z,train,true
TRN_000233,synthetic://images/led_backlight_strip/2e5f87b564b0.jpg,2e5f87b564b0,lcd_panel,led_backlight_strip,collector,20.85,Pune,1970.12,1771.26,2025-11-23T13:25:00.000Z,train,true
TRN_000234,synthetic://images/cable_mixed_scrap/8752ead72396.jpg,8752ead72396,cable,cable_mixed_scrap,collector,26.35,Mumbai Suburban,4401.99,4227.83,2025-09-29T13:19:00.000Z,test,true
TRN_000235,synthetic://images/pcb_tv_low_grade/2f29870538c6.jpg,2f29870538c6,pcb,pcb_tv_low_grade,collector,3.89,Mumbai Suburban,379.11,364.11,2025-09-29T13:19:00.000Z,train,true
TRN_000236,synthetic://images/plastic_mixed_dirty/d1a491d60e45.jpg,d1a491d60e45,mixed_plastic,plastic_mixed_dirty,collector,32.76,Thane,390.5,334.18,2026-05-18T06:00:00.000Z,train,true
TRN_000237,synthetic://images/plastic_hips_tv/d6eafae38966.jpg,d6eafae38966,mixed_plastic,plastic_hips_tv,collector,18.44,Thane,465.61,398.46,2026-05-18T06:00:00.000Z,train,true
TRN_000238,synthetic://images/cable_aluminium/046c791449c1.jpg,046c791449c1,cable,cable_aluminium,collector,23.21,Pune,3166.77,2835.55,2026-06-04T17:52:00.000Z,train,true
TRN_000239,synthetic://images/pcb_tv_low_grade/c457b62887bc.jpg,c457b62887bc,pcb,pcb_tv_low_grade,collector,3.16,Pune,324.15,290.25,2026-06-04T17:52:00.000Z,test,true
TRN_000240,synthetic://images/plastic_hips_tv/885ae3e74bb9.jpg,885ae3e74bb9,mixed_plastic,plastic_hips_tv,collector,40.04,Pune,922.52,826.03,2026-06-04T17:52:00.000Z,test,true
TRN_000241,synthetic://images/plastic_hips_tv/42eb62eb1af1.jpg,42eb62eb1af1,mixed_plastic,plastic_hips_tv,collector,4.72,Bengaluru Urban,115.03,116.06,2026-06-05T14:27:00.000Z,train,true
TRN_000242,synthetic://images/motor_fan_ac/82d84b2340f2.jpg,82d84b2340f2,motor_magnet,motor_fan_ac,collector,26.86,Thane,4239.31,4046.06,2026-06-20T17:06:00.000Z,test,true
TRN_000243,synthetic://images/battery_li_ion_laptop/a72def8caf7c.jpg,a72def8caf7c,battery,battery_li_ion_laptop,recycler_corrected,2.75,Chhatrapati Sambhajinagar,491.87,463.4,2026-07-16T07:27:00.000Z,train,true
TRN_000244,synthetic://images/cable_data_thin/9d68fa7dd599.jpg,9d68fa7dd599,cable,cable_data_thin,collector,37.78,Chhatrapati Sambhajinagar,3865.01,3641.28,2026-07-16T07:27:00.000Z,train,true
TRN_000245,synthetic://images/pcb_mobile/55f7678fd173.jpg,55f7678fd173,pcb,pcb_mobile,collector,0.07,Chhatrapati Sambhajinagar,29.77,28.05,2026-07-16T07:27:00.000Z,test,true
TRN_000246,synthetic://images/led_backlight_strip/eb2566a476b5.jpg,eb2566a476b5,lcd_panel,led_backlight_strip,collector,29.97,New Delhi,3409.3,3299.22,2026-08-25T07:43:00.000Z,train,true
TRN_000247,synthetic://images/motor_fan_ac/4296e2a9b5a7.jpg,4296e2a9b5a7,motor_magnet,motor_fan_ac,collector,27.47,New Delhi,4153.74,4019.63,2026-08-25T07:43:00.000Z,train,true
TRN_000248,synthetic://images/battery_button_cell/f46acaedb03f.jpg,f46acaedb03f,battery,battery_button_cell,collector,13.93,Pune,1289.36,1415.76,2026-05-31T11:18:00.000Z,train,true
TRN_000249,synthetic://images/cable_mixed_scrap/70e73dec89ba.jpg,70e73dec89ba,cable,cable_mixed_scrap,collector,4.69,Pune,888.94,976.08,2026-05-31T11:18:00.000Z,train,true
TRN_000250,synthetic://images/lcd_laptop_panel/2f1dfc3b4ed4.jpg,2f1dfc3b4ed4,lcd_panel,lcd_laptop_panel,recycler_corrected,4.13,Pune,195.43,201.61,2026-05-28T16:30:00.000Z,val,true
TRN_000251,synthetic://images/pcb_ram_gold/0b029f47a578.jpg,0b029f47a578,pcb,pcb_ram_gold,collector,0.26,Pune,352.61,,2026-02-11T14:32:00.000Z,train,true
TRN_000252,synthetic://images/cable_data_thin/9ffc4f20a2d9.jpg,9ffc4f20a2d9,cable,cable_data_thin,collector,42.62,Mumbai Suburban,5090.93,,2026-04-29T07:09:00.000Z,train,true
