priceId,categoryId,subCategoryId,district,state,observedAt,buyingPriceInr,quotedPriceInr,unit,currency,marketLowInr,marketHighInr,recyclerId,source,confidence
PRC_000467,lcd_panel,led_backlight_strip,Pune,Maharashtra,2025-09-05T07:36:00.000Z,71.43,81.69,kg,INR,60.3,130.66,REC_002,recycler_quote,0.7
PRC_005292,cable,cable_mixed_scrap,Thane,Maharashtra,2025-09-05T07:53:00.000Z,215.07,278.72,kg,INR,136.83,273.65,REC_011,recycler_quote,0.7
PRC_002637,pcb,pcb_ram_gold,Mumbai Suburban,Maharashtra,2025-09-05T08:05:00.000Z,1965.75,2294.41,kg,INR,976.92,2388.02,REC_008,completed_transaction,0.9
PRC_008583,lcd_panel,lcd_monitor_panel,Nagpur,Maharashtra,2025-09-05T08:11:00.000Z,24.79,30.66,kg,INR,14.62,29.24,,recycler_quote,0.7
PRC_005231,cable,cable_aluminium,Thane,Maharashtra,2025-09-05T09:03:00.000Z,130.98,164.92,kg,INR,115.78,184.19,,completed_transaction,0.9
PRC_012257,mixed_plastic,plastic_hips_tv,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T09:33:00.000Z,17.34,18.7,kg,INR,14.49,28.97,REC_017,recycler_quote,0.7
PRC_008053,mixed_plastic,plastic_abs_casing,Nashik,Maharashtra,2025-09-05T09:39:00.000Z,32.69,38.96,kg,INR,21.03,40.14,,completed_transaction,0.9
PRC_006710,pcb,pcb_motherboard,Nashik,Maharashtra,2025-09-05T09:52:00.000Z,316.04,,kg,INR,200.51,401.02,REC_013,completed_transaction,0.9
PRC_007458,battery,battery_li_ion_mobile,Nashik,Maharashtra,2025-09-05T10:14:00.000Z,190.87,243.09,kg,INR,110.01,238.36,REC_012,completed_transaction,0.9
PRC_004354,lcd_panel,lcd_tv_panel,Thane,Maharashtra,2025-09-05T10:29:00.000Z,19.9,24.27,kg,INR,14.6,29.2,REC_011,aggregator_board,0.55
PRC_003736,motor_magnet,motor_speaker_magnet,Mumbai Suburban,Maharashtra,2025-09-05T10:45:00.000Z,67.97,,kg,INR,47.85,101.01,,completed_transaction,0.9
PRC_014118,motor_magnet,motor_speaker_magnet,New Delhi,Delhi,2025-09-05T10:52:00.000Z,70.22,,kg,INR,49.62,104.76,,completed_transaction,0.9
PRC_010811,lcd_panel,led_backlight_strip,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T11:09:00.000Z,85.61,,kg,INR,54.27,117.59,,recycler_quote,0.7
PRC_004038,mixed_plastic,plastic_mixed_dirty,Mumbai Suburban,Maharashtra,2025-09-05T11:27:00.000Z,12,13.91,kg,INR,6.52,17.38,REC_009,completed_transaction,0.9
PRC_015327,pcb,pcb_power_supply,Bengaluru Urban,Karnataka,2025-09-05T11:30:00.000Z,164.75,,kg,INR,95.63,201.88,,aggregator_board,0.55
PRC_010521,crt,crt_yoke,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T11:32:00.000Z,57.46,66.6,kg,INR,49.62,85.7,,completed_transaction,0.9
PRC_004269,crt,crt_yoke,Thane,Maharashtra,2025-09-05T11:42:00.000Z,76.25,,kg,INR,57.89,99.99,,recycler_quote,0.7
PRC_011887,motor_magnet,motor_hdd_assembly,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T12:02:00.000Z,230.74,283.46,kg,INR,159.5,301.27,REC_016,completed_transaction,0.9
PRC_009681,battery,battery_lead_acid_ups,Nagpur,Maharashtra,2025-09-05T12:05:00.000Z,78.01,,kg,INR,66.59,93.22,,completed_transaction,0.9
PRC_000082,crt,crt_monitor,Pune,Maharashtra,2025-09-05T12:16:00.000Z,6.98,,kg,INR,4.97,10.93,REC_002,recycler_quote,0.7
PRC_011691,battery,battery_li_ion_laptop,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T12:29:00.000Z,174.47,,kg,INR,121.59,260.56,REC_016,recycler_quote,0.7
PRC_010731,lcd_panel,lcd_laptop_panel,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T12:31:00.000Z,39.67,,kg,INR,27.14,63.32,REC_017,aggregator_board,0.55
PRC_002711,pcb,pcb_cpu_processor,Mumbai Suburban,Maharashtra,2025-09-05T12:39:00.000Z,4910.17,5456.98,kg,INR,1953.83,7055.5,REC_007,recycler_quote,0.7
PRC_000004,crt,crt_tv,Pune,Maharashtra,2025-09-05T12:40:00.000Z,4.93,,kg,INR,3.97,8.94,REC_003,recycler_quote,0.7
PRC_005890,motor_magnet,motor_fan_ac,Thane,Maharashtra,2025-09-05T13:03:00.000Z,139.87,172.24,kg,INR,115.78,199.98,,aggregator_board,0.55
PRC_002571,pcb,pcb_motherboard,Mumbai Suburban,Maharashtra,2025-09-05T13:20:00.000Z,367,,kg,INR,227.95,455.89,REC_009,completed_transaction,0.9
PRC_013477,cable,cable_data_thin,New Delhi,Delhi,2025-09-05T13:25:00.000Z,158.78,,kg,INR,101.04,202.08,REC_018,completed_transaction,0.9
PRC_001567,motor_magnet,motor_hdd_assembly,Pune,Maharashtra,2025-09-05T13:55:00.000Z,279.86,,kg,INR,177.22,334.75,REC_004,aggregator_board,0.55
PRC_003298,battery,battery_li_ion_mobile,Mumbai Suburban,Maharashtra,2025-09-05T14:11:00.000Z,204.29,,kg,INR,125.07,270.98,REC_009,completed_transaction,0.9
PRC_002931,pcb,pcb_power_supply,Mumbai Suburban,Maharashtra,2025-09-05T14:45:00.000Z,149.75,,kg,INR,97.43,205.69,,completed_transaction,0.9
PRC_000236,lcd_panel,lcd_tv_panel,Pune,Maharashtra,2025-09-05T15:34:00.000Z,23.02,29.63,kg,INR,13.91,27.81,REC_003,recycler_quote,0.7
PRC_016092,motor_magnet,motor_small_appliance,Bengaluru Urban,Karnataka,2025-09-05T16:16:00.000Z,141.41,165.19,kg,INR,100.94,175.32,REC_020,recycler_quote,0.7
PRC_010362,crt,crt_tv,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T16:21:00.000Z,6.63,7.7,kg,INR,3.58,8.05,,recycler_quote,0.7
PRC_015572,cable,cable_aluminium,Bengaluru Urban,Karnataka,2025-09-05T16:35:00.000Z,147.54,185.6,kg,INR,116.88,185.94,REC_021,completed_transaction,0.9
PRC_007082,pcb,pcb_power_supply,Nashik,Maharashtra,2025-09-05T16:59:00.000Z,140.62,,kg,INR,85.7,180.93,REC_013,completed_transaction,0.9
PRC_010441,crt,crt_monitor,Chhatrapati Sambhajinagar,Maharashtra,2025-09-05T17:14:00.000Z,7.91,,kg,INR,4.47,9.83,,aggregator_board,0.55
PRC_007827,motor_magnet,motor_small_appliance,Nashik,Maharashtra,2025-09-05T17:22:00.000Z,122.58,158.63,kg,INR,90.47,157.12,REC_013,completed_transaction,0.9
PRC_000604,pcb,pcb_ram_gold,Pune,Maharashtra,2025-09-05T17:41:00.000Z,1698.21,2051.36,kg,INR,904.55,2211.13,REC_003,recycler_quote,0.7
PRC_014038,motor_magnet,motor_small_appliance,New Delhi,Delhi,2025-09-05T17:44:00.000Z,156.21,174.33,kg,INR,106.65,185.24,REC_019,completed_transaction,0.9
PRC_007459,battery,battery_li_ion_mobile,Nashik,Maharashtra,2025-09-06T07:08:00.000Z,190.47,,kg,INR,111.32,241.2,REC_013,field_survey,0.85
PRC_008871,pcb,pcb_ram_gold,Nagpur,Maharashtra,2025-09-06T07:17:00.000Z,1357.35,,kg,INR,837.21,2046.52,,aggregator_board,0.55
PRC_005665,motor_magnet,motor_hdd_assembly,Thane,Maharashtra,2025-09-06T07:30:00.000Z,287.57,,kg,INR,186.95,353.13,REC_010,completed_transaction,0.9
PRC_003150,cable,cable_aluminium,Mumbai Suburban,Maharashtra,2025-09-06T07:33:00.000Z,145.2,174.95,kg,INR,118.61,188.7,REC_008,completed_transaction,0.9
PRC_003361,battery,battery_li_ion_laptop,Mumbai Suburban,Maharashtra,2025-09-06T07:35:00.000Z,269.32,,kg,INR,147.65,316.39,REC_009,aggregator_board,0.55
PRC_000237,lcd_panel,lcd_tv_panel,Pune,Maharashtra,2025-09-06T07:46:00.000Z,21,24.42,kg,INR,13.92,27.85,REC_002,recycler_quote,0.7
PRC_012797,lcd_panel,lcd_laptop_panel,New Delhi,Delhi,2025-09-06T07:55:00.000Z,56.88,72.38,kg,INR,33.97,79.27,REC_018,completed_transaction,0.9
PRC_015043,pcb,pcb_ram_gold,Bengaluru Urban,Karnataka,2025-09-06T08:13:00.000Z,1730.66,,kg,INR,964.62,2357.95,REC_021,completed_transaction,0.9
PRC_000468,lcd_panel,led_backlight_strip,Pune,Maharashtra,2025-09-06T08:20:00.000Z,94.04,,kg,INR,60.67,131.45,,completed_transaction,0.9
PRC_000544,pcb,pcb_motherboard,Pune,Maharashtra,2025-09-06T08:27:00.000Z,266.21,336.26,kg,INR,212.34,424.67,REC_005,recycler_quote,0.7
PRC_010116,mixed_plastic,plastic_abs_casing,Nagpur,Maharashtra,2025-09-06T08:52:00.000Z,34.97,40.66,kg,INR,20.34,38.82,REC_015,aggregator_board,0.55
PRC_010651,lcd_panel,lcd_monitor_panel,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T08:53:00.000Z,24.59,31.2,kg,INR,14.32,28.65,REC_016,recycler_quote,0.7
PRC_016480,mixed_plastic,plastic_mixed_dirty,Bengaluru Urban,Karnataka,2025-09-06T08:54:00.000Z,11.37,,kg,INR,6.39,17.04,REC_021,completed_transaction,0.9
PRC_003965,mixed_plastic,plastic_hips_tv,Mumbai Suburban,Maharashtra,2025-09-06T09:17:00.000Z,25.83,,kg,INR,17.36,34.72,REC_006,completed_transaction,0.9
PRC_015188,pcb,pcb_mobile,Bengaluru Urban,Karnataka,2025-09-06T09:21:00.000Z,1110.74,1206.83,kg,INR,750.26,1714.87,REC_021,completed_transaction,0.9
PRC_005364,battery,battery_li_ion_mobile,Thane,Maharashtra,2025-09-06T09:26:00.000Z,190.53,200.18,kg,INR,123.04,266.59,REC_010,completed_transaction,0.9
PRC_011038,pcb,pcb_cpu_processor,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T10:24:00.000Z,3502.29,,kg,INR,1638.03,5915.09,REC_017,recycler_quote,0.7
PRC_009912,motor_magnet,motor_small_appliance,Nagpur,Maharashtra,2025-09-06T11:24:00.000Z,108.75,114.64,kg,INR,87.26,151.56,REC_015,recycler_quote,0.7
PRC_012397,crt,crt_tv,New Delhi,Delhi,2025-09-06T11:25:00.000Z,5.29,6.39,kg,INR,4.46,10.03,REC_019,recycler_quote,0.7
PRC_002009,mixed_plastic,plastic_mixed_dirty,Pune,Maharashtra,2025-09-06T11:29:00.000Z,13.01,,kg,INR,6.03,16.08,REC_004,completed_transaction,0.9
PRC_010732,lcd_panel,lcd_laptop_panel,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T11:32:00.000Z,43.85,,kg,INR,27.3,63.7,REC_016,aggregator_board,0.55
PRC_008137,mixed_plastic,plastic_hips_tv,Nashik,Maharashtra,2025-09-06T11:33:00.000Z,22.98,24.46,kg,INR,15.27,30.54,REC_013,completed_transaction,0.9
PRC_009294,cable,cable_data_thin,Nagpur,Maharashtra,2025-09-06T12:16:00.000Z,113.3,144.22,kg,INR,82.67,165.34,,aggregator_board,0.55
PRC_011325,cable,cable_copper_house,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T12:18:00.000Z,344.06,420.31,kg,INR,287.55,431.32,,completed_transaction,0.9
PRC_003299,battery,battery_li_ion_mobile,Mumbai Suburban,Maharashtra,2025-09-06T12:26:00.000Z,180.92,193.01,kg,INR,126.56,274.21,REC_007,completed_transaction,0.9
PRC_012951,pcb,pcb_motherboard,New Delhi,Delhi,2025-09-06T12:27:00.000Z,295.96,,kg,INR,237.82,475.63,,aggregator_board,0.55
PRC_008214,mixed_plastic,plastic_mixed_dirty,Nashik,Maharashtra,2025-09-06T12:44:00.000Z,8.2,10.26,kg,INR,5.73,15.27,REC_012,aggregator_board,0.55
PRC_011115,pcb,pcb_mobile,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T12:58:00.000Z,1061.4,1271.36,kg,INR,637.01,1456.02,REC_016,aggregator_board,0.55
PRC_006181,crt,crt_tv,Nashik,Maharashtra,2025-09-06T13:11:00.000Z,6.43,7.89,kg,INR,3.78,8.5,REC_013,completed_transaction,0.9
PRC_005156,cable,cable_data_thin,Thane,Maharashtra,2025-09-06T13:17:00.000Z,138.26,,kg,INR,94.35,188.7,,completed_transaction,0.9
PRC_004779,pcb,pcb_cpu_processor,Thane,Maharashtra,2025-09-06T13:53:00.000Z,4499.67,5267.8,kg,INR,1911.03,6900.94,,recycler_quote,0.7
PRC_008290,crt,crt_tv,Nagpur,Maharashtra,2025-09-06T13:56:00.000Z,6.09,6.49,kg,INR,3.66,8.24,REC_015,completed_transaction,0.9
PRC_003223,cable,cable_mixed_scrap,Mumbai Suburban,Maharashtra,2025-09-06T14:04:00.000Z,181.46,230.78,kg,INR,140.18,280.36,REC_008,completed_transaction,0.9
PRC_000383,lcd_panel,lcd_laptop_panel,Pune,Maharashtra,2025-09-06T14:05:00.000Z,47.4,,kg,INR,30.33,70.78,REC_005,completed_transaction,0.9
PRC_006995,pcb,pcb_tv_low_grade,Nashik,Maharashtra,2025-09-06T14:19:00.000Z,108.59,121.87,kg,INR,67.24,153.69,,recycler_quote,0.7
PRC_010970,pcb,pcb_ram_gold,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T14:51:00.000Z,1743.43,2129,kg,INR,819.01,2002.03,,recycler_quote,0.7
PRC_011888,motor_magnet,motor_hdd_assembly,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T15:07:00.000Z,210.44,,kg,INR,160.24,302.68,,aggregator_board,0.55
PRC_011487,cable,cable_aluminium,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T15:10:00.000Z,122.17,149.53,kg,INR,98.85,157.25,REC_017,completed_transaction,0.9
PRC_004518,lcd_panel,lcd_laptop_panel,Thane,Maharashtra,2025-09-06T15:13:00.000Z,57.26,,kg,INR,31.85,74.32,,completed_transaction,0.9
PRC_001185,cable,cable_mixed_scrap,Pune,Maharashtra,2025-09-06T15:47:00.000Z,169.46,,kg,INR,129.8,259.59,,recycler_quote,0.7
PRC_009759,battery,battery_button_cell,Nagpur,Maharashtra,2025-09-06T16:09:00.000Z,107.85,136.67,kg,INR,53.9,125.78,,completed_transaction,0.9
PRC_003508,battery,battery_button_cell,Mumbai Suburban,Maharashtra,2025-09-06T16:36:00.000Z,93.52,117.71,kg,INR,63.28,147.65,,aggregator_board,0.55
PRC_009532,battery,battery_li_ion_mobile,Nagpur,Maharashtra,2025-09-06T16:40:00.000Z,176.85,,kg,INR,107.81,233.58,,completed_transaction,0.9
PRC_006413,lcd_panel,lcd_tv_panel,Nashik,Maharashtra,2025-09-06T16:41:00.000Z,18.47,,kg,INR,13.23,26.46,REC_013,completed_transaction,0.9
PRC_012186,mixed_plastic,plastic_abs_casing,Chhatrapati Sambhajinagar,Maharashtra,2025-09-06T16:41:00.000Z,27.97,,kg,INR,19.89,37.98,,completed_transaction,0.9
PRC_008649,lcd_panel,lcd_laptop_panel,Nagpur,Maharashtra,2025-09-06T17:15:00.000Z,51.55,,kg,INR,27.91,65.12,REC_014,recycler_quote,0.7
PRC_016172,motor_magnet,motor_speaker_magnet,Bengaluru Urban,Karnataka,2025-09-06T17:16:00.000Z,70.28,81.06,kg,INR,47.18,99.61,REC_021,recycler_quote,0.7
PRC_013615,cable,cable_mixed_scrap,New Delhi,Delhi,2025-09-06T17:33:00.000Z,225.98,,kg,INR,145.37,290.74,REC_018,completed_transaction,0.9
PRC_007974,motor_magnet,motor_fan_ac,Nashik,Maharashtra,2025-09-06T18:07:00.000Z,157.86,172.68,kg,INR,104.34,180.22,REC_013,completed_transaction,0.9
PRC_013750,battery,battery_li_ion_laptop,New Delhi,Delhi,2025-09-06T18:30:00.000Z,212.98,275.08,kg,INR,153.12,328.11,REC_018,aggregator_board,0.55
PRC_010275,mixed_plastic,plastic_mixed_dirty,Nagpur,Maharashtra,2025-09-06T18:55:00.000Z,9.75,10.98,kg,INR,5.55,14.79,,completed_transaction,0.9
PRC_013478,cable,cable_data_thin,New Delhi,Delhi,2025-09-07T07:24:00.000Z,172.77,,kg,INR,100.85,201.71,REC_018,completed_transaction,0.9
PRC_014201,motor_magnet,motor_fan_ac,New Delhi,Delhi,2025-09-07T07:44:00.000Z,150.99,166.51,kg,INR,123.27,212.92,REC_018,recycler_quote,0.7
PRC_004039,mixed_plastic,plastic_mixed_dirty,Mumbai Suburban,Maharashtra,2025-09-07T07:55:00.000Z,11.75,12.42,kg,INR,6.47,17.27,REC_006,completed_transaction,0.9
PRC_014039,motor_magnet,motor_small_appliance,New Delhi,Delhi,2025-09-07T08:03:00.000Z,160.42,180.81,kg,INR,106.46,184.9,REC_018,completed_transaction,0.9
PRC_006785,pcb,pcb_ram_gold,Nashik,Maharashtra,2025-09-07T08:49:00.000Z,1612.43,1773.23,kg,INR,865.15,2114.81,REC_012,completed_transaction,0.9
PRC_005001,pcb,pcb_power_supply,Thane,Maharashtra,2025-09-07T09:01:00.000Z,140.92,,kg,INR,94.55,199.61,REC_011,completed_transaction,0.9
PRC_012874,lcd_panel,led_backlight_strip,New Delhi,Delhi,2025-09-07T09:01:00.000Z,119.54,154.45,kg,INR,68,147.33,REC_018,recycler_quote,0.7
PRC_004355,lcd_panel,lcd_tv_panel,Thane,Maharashtra,2025-09-07T09:36:00.000Z,18.6,21.59,kg,INR,14.64,29.28,REC_011,field_survey,0.85
PRC_006917,pcb,pcb_mobile,Nashik,Maharashtra,2025-09-07T10:04:00.000Z,1029.5,1157.75,kg,INR,672.89,1538.05,REC_012,recycler_quote,0.7
PRC_014489,crt,crt_tv,Bengaluru Urban,Karnataka,2025-09-07T10:47:00.000Z,7.53,8.49,kg,INR,4.22,9.5,REC_020,recycler_quote,0.7
PRC_002494,lcd_panel,led_backlight_strip,Mumbai Suburban,Maharashtra,2025-09-07T10:51:00.000Z,108.32,125.88,kg,INR,65.57,142.07,REC_008,completed_transaction,0.9
PRC_007310,cable,cable_aluminium,Nashik,Maharashtra,2025-09-07T11:01:00.000Z,126.66,157.66,kg,INR,104.56,166.34,,completed_transaction,0.9
PRC_000162,crt,crt_yoke,Pune,Maharashtra,2025-09-07T11:10:00.000Z,76.18,97.68,kg,INR,55.03,95.05,,completed_transaction,0.9
PRC_009760,battery,battery_button_cell,Nagpur,Maharashtra,2025-09-07T11:11:00.000Z,81.94,99.16,kg,INR,53.5,124.82,REC_014,field_survey,0.85
PRC_002082,crt,crt_tv,Mumbai Suburban,Maharashtra,2025-09-07T11:21:00.000Z,7.76,8.93,kg,INR,4.3,9.68,REC_007,completed_transaction,0.9
PRC_002792,pcb,pcb_mobile,Mumbai Suburban,Maharashtra,2025-09-07T11:21:00.000Z,1317.29,1562.89,kg,INR,764.98,1748.51,REC_009,recycler_quote,0.7
PRC_002864,pcb,pcb_tv_low_grade,Mumbai Suburban,Maharashtra,2025-09-07T11:28:00.000Z,113.88,133.03,kg,INR,76.5,174.85,REC_006,aggregator_board,0.55
PRC_006182,crt,crt_tv,Nashik,Maharashtra,2025-09-07T11:46:00.000Z,6.26,6.76,kg,INR,3.78,8.52,REC_012,completed_transaction,0.9
PRC_009083,pcb,pcb_tv_low_grade,Nagpur,Maharashtra,2025-09-07T11:52:00.000Z,111.01,,kg,INR,65.16,148.95,REC_014,recycler_quote,0.7
PRC_009295,cable,cable_data_thin,Nagpur,Maharashtra,2025-09-07T12:33:00.000Z,108.23,116.34,kg,INR,82.85,165.69,REC_014,completed_transaction,0.9
PRC_014340,mixed_plastic,plastic_hips_tv,New Delhi,Delhi,2025-09-07T12:35:00.000Z,25.72,30.71,kg,INR,17.91,35.81,REC_018,recycler_quote,0.7
PRC_013681,battery,battery_li_ion_mobile,New Delhi,Delhi,2025-09-07T13:22:00.000Z,224.76,274.65,kg,INR,130.25,282.21,REC_018,aggregator_board,0.55
PRC_013024,pcb,pcb_ram_gold,New Delhi,Delhi,2025-09-07T13:42:00.000Z,1835.65,2138.41,kg,INR,1019.97,2493.25,REC_019,recycler_quote,0.7
PRC_000677,pcb,pcb_cpu_processor,Pune,Maharashtra,2025-09-07T14:01:00.000Z,4153,4956.43,kg,INR,1821.37,6577.17,,completed_transaction,0.9
PRC_000005,crt,crt_tv,Pune,Maharashtra,2025-09-07T14:03:00.000Z,6.43,8.15,kg,INR,3.98,8.96,REC_001,completed_transaction,0.9
PRC_012952,pcb,pcb_motherboard,New Delhi,Delhi,2025-09-07T14:07:00.000Z,344.14,376.26,kg,INR,237.99,475.98,REC_018,completed_transaction,0.9
PRC_010276,mixed_plastic,plastic_mixed_dirty,Nagpur,Maharashtra,2025-09-07T14:22:00.000Z,9.4,11.39,kg,INR,5.52,14.71,REC_014,completed_transaction,0.9
PRC_001186,cable,cable_mixed_scrap,Pune,Maharashtra,2025-09-07T15:08:00.000Z,209.22,,kg,INR,130.07,260.14,REC_001,aggregator_board,0.55
PRC_010198,mixed_plastic,plastic_hips_tv,Nagpur,Maharashtra,2025-09-07T16:02:00.000Z,21.82,28.29,kg,INR,14.71,29.42,,completed_transaction,0.9
PRC_011822,battery,battery_button_cell,Chhatrapati Sambhajinagar,Maharashtra,2025-09-07T16:06:00.000Z,91.33,115.28,kg,INR,52.33,122.11,REC_016,aggregator_board,0.55
PRC_000384,lcd_panel,lcd_laptop_panel,Pune,Maharashtra,2025-09-07T16:30:00.000Z,50.77,,kg,INR,30.36,70.83,REC_002,aggregator_board,0.55
PRC_016481,mixed_plastic,plastic_mixed_dirty,Bengaluru Urban,Karnataka,2025-09-07T16:46:00.000Z,11.32,14.22,kg,INR,6.35,16.95,,completed_transaction,0.9
PRC_010812,lcd_panel,led_backlight_strip,Chhatrapati Sambhajinagar,Maharashtra,2025-09-07T16:57:00.000Z,81.04,96.37,kg,INR,54.64,118.39,REC_016,completed_transaction,0.9
PRC_005891,motor_magnet,motor_fan_ac,Thane,Maharashtra,2025-09-07T17:00:00.000Z,156.41,187.65,kg,INR,115.56,199.61,,completed_transaction,0.9
PRC_005076,cable,cable_copper_house,Thane,Maharashtra,2025-09-07T17:02:00.000Z,415.88,539.18,kg,INR,336.18,504.27,REC_011,completed_transaction,0.9
PRC_016093,motor_magnet,motor_small_appliance,Bengaluru Urban,Karnataka,2025-09-07T17:03:00.000Z,124.81,,kg,INR,100.75,175,REC_020,completed_transaction,0.9
PRC_013616,cable,cable_mixed_scrap,New Delhi,Delhi,2025-09-07T17:09:00.000Z,230.96,261.56,kg,INR,145.68,291.36,,recycler_quote,0.7
PRC_009610,battery,battery_li_ion_laptop,Nagpur,Maharashtra,2025-09-07T17:21:00.000Z,196.81,249.42,kg,INR,124.82,267.48,,recycler_quote,0.7
PRC_014838,lcd_panel,lcd_laptop_panel,Bengaluru Urban,Karnataka,2025-09-07T17:21:00.000Z,55.6,66.38,kg,INR,32.18,75.08,,completed_transaction,0.9
PRC_007232,cable,cable_data_thin,Nashik,Maharashtra,2025-09-07T18:03:00.000Z,136.26,154.26,kg,INR,85.55,171.09,,aggregator_board,0.55
PRC_002284,lcd_panel,lcd_tv_panel,Mumbai Suburban,Maharashtra,2025-09-07T18:11:00.000Z,20.05,23.55,kg,INR,15.06,30.12,,field_survey,0.85
PRC_005814,motor_magnet,motor_speaker_magnet,Thane,Maharashtra,2025-09-07T18:40:00.000Z,70.27,88.15,kg,INR,46.9,99.02,REC_010,completed_transaction,0.9
PRC_010117,mixed_plastic,plastic_abs_casing,Nagpur,Maharashtra,2025-09-07T18:44:00.000Z,28.69,36.38,kg,INR,20.22,38.61,REC_014,field_survey,0.85
PRC_012560,crt,crt_yoke,New Delhi,Delhi,2025-09-07T18:46:00.000Z,89.55,101.62,kg,INR,61.63,106.46,,completed_transaction,0.9
PRC_008872,pcb,pcb_ram_gold,Nagpur,Maharashtra,2025-09-07T18:50:00.000Z,1430.42,,kg,INR,837.83,2048.03,REC_015,completed_transaction,0.9
PRC_003588,motor_magnet,motor_hdd_assembly,Mumbai Suburban,Maharashtra,2025-09-07T18:55:00.000Z,254.26,283.01,kg,INR,192.97,364.5,REC_008,aggregator_board,0.55
PRC_000605,pcb,pcb_ram_gold,Pune,Maharashtra,2025-09-08T07:13:00.000Z,1787.48,2125.66,kg,INR,906.44,2215.74,REC_001,completed_transaction,0.9
PRC_010813,lcd_panel,led_backlight_strip,Chhatrapati Sambhajinagar,Maharashtra,2025-09-08T07:16:00.000Z,83.01,100.05,kg,INR,54.39,117.84,REC_017,completed_transaction,0.9
PRC_006711,pcb,pcb_motherboard,Nashik,Maharashtra,2025-09-08T07:23:00.000Z,317.31,367.61,kg,INR,200.93,401.85,REC_012,completed_transaction,0.9
PRC_013751,battery,battery_li_ion_laptop,New Delhi,Delhi,2025-09-08T07:32:00.000Z,223.07,252.49,kg,INR,153.13,328.14,REC_018,aggregator_board,0.55
PRC_012875,lcd_panel,led_backlight_strip,New Delhi,Delhi,2025-09-08T07:50:00.000Z,110.05,,kg,INR,67.68,146.64,,completed_transaction,0.9
PRC_010522,crt,crt_yoke,Chhatrapati Sambhajinagar,Maharashtra,2025-09-08T07:57:00.000Z,49.82,62.97,kg,INR,49.85,86.11,,aggregator_board,0.55
PRC_012114,motor_magnet,motor_fan_ac,Chhatrapati Sambhajinagar,Maharashtra,2025-09-08T08:58:00.000Z,157.71,,kg,INR,99.71,172.22,REC_016,aggregator_board,0.55
PRC_006261,crt,crt_monitor,Nashik,Maharashtra,2025-09-08T09:03:00.000Z,7.61,8.02,kg,INR,4.72,10.39,,recycler_quote,0.7
PRC_004192,crt,crt_monitor,Thane,Maharashtra,2025-09-08T09:25:00.000Z,8.27,9.83,kg,INR,5.22,11.49,REC_011,completed_transaction,0.9
PRC_006564,lcd_panel,lcd_laptop_panel,Nashik,Maharashtra,2025-09-08T09:47:00.000Z,54.57,,kg,INR,28.7,66.98,REC_013,aggregator_board,0.55
PRC_002083,crt,crt_tv,Mumbai Suburban,Maharashtra,2025-09-08T10:07:00.000Z,7.59,,kg,INR,4.3,9.67,REC_008,field_survey,0.85
PRC_015248,pcb,pcb_tv_low_grade,Bengaluru Urban,Karnataka,2025-09-08T10:18:00.000Z,129.01,,kg,INR,74.73,170.81,REC_021,recycler_quote,0.7
PRC_015713,battery,battery_li_ion_mobile,Bengaluru Urban,Karnataka,2025-09-08T10:21:00.000Z,180.82,204.42,kg,INR,124.22,269.15,REC_021,aggregator_board,0.55
PRC_004123,crt,crt_tv,Thane,Maharashtra,2025-09-08T10:28:00.000Z,6.18,6.86,kg,INR,4.18,9.4,REC_010,recycler_quote,0.7
PRC_006851,pcb,pcb_cpu_processor,Nashik,Maharashtra,2025-09-08T10:30:00.000Z,3860.97,4082.89,kg,INR,1722.23,6219.18,REC_013,recycler_quote,0.7
PRC_012398,crt,crt_tv,New Delhi,Delhi,2025-09-08T11:09:00.000Z,6.35,,kg,INR,4.46,10.02,REC_018,completed_transaction,0.9
PRC_013886,battery,battery_button_cell,New Delhi,Delhi,2025-09-08T11:23:00.000Z,114.04,143,kg,INR,65.63,153.13,REC_018,recycler_quote,0.7
PRC_000887,pcb,pcb_power_supply,Pune,Maharashtra,2025-09-08T11:43:00.000Z,124.44,149.49,kg,INR,90.64,191.36,REC_001,completed_transaction,0.9
PRC_002495,lcd_panel,led_backlight_strip,Mumbai Suburban,Maharashtra,2025-09-08T11:52:00.000Z,110.23,138.38,kg,INR,65.26,141.4,,completed_transaction,0.9
PRC_010277,mixed_plastic,plastic_mixed_dirty,Nagpur,Maharashtra,2025-09-08T12:25:00.000Z,9.99,,kg,INR,5.55,14.8,REC_015,recycler_quote,0.7
